id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
36607475,business,bullet_points,Economic policymakers must now decide whether and how they should respond to the UK's vote to leave the EU.,The outcome of the referendum on the European Union's membership of the European Central Bank (ECB) has been viewed as a threat to the stability of the world's central banks.,5216,30,19
36607475,business,bullet_points_strict,Economic policymakers must now decide whether and how they should respond to the UK's vote to leave the EU.,The UK's central banks are prepared to intervene in the short term if the UK leaves the EU.,5216,18,19
36607475,business,one_sentence,Economic policymakers must now decide whether and how they should respond to the UK's vote to leave the EU.,The outcome of the referendum on the European Union's (EU) membership of the European Central Bank (ECB) has been viewed as a threat to the stability of the world's central banks. The UK's Bank of England has already been doing this ahead of the referendum. The Bank of England has already been doing this ahead of the referendum.,5216,58,19
36607475,business,fact_constrained,Economic policymakers must now decide whether and how they should respond to the UK's vote to leave the EU.,The European Central Bank (ECB) and the European Central Bank (ECB) have been discussing the possibility of intervening in the market if the UK leaves the EU.,5216,27,19
36211762,sport,tldr,Sale Sharks forward Mark Easter has announced he will retire at the end of the season to take up a teaching role.,Harlequins winger Nick Easter has left Sale to take up a teaching job at Wrekin College.,909,16,22
36211762,sport,bullet_points,Sale Sharks forward Mark Easter has announced he will retire at the end of the season to take up a teaching role.,Harlequins winger Nick Easter has left Sale to take up a teaching job at Wrekin College.,909,16,22
36211762,sport,bullet_points_strict,Sale Sharks forward Mark Easter has announced he will retire at the end of the season to take up a teaching role.,Harlequins winger Nick Easter has left Sale to take up a teaching job at Wrekin College.,909,16,22
36211762,sport,one_sentence,Sale Sharks forward Mark Easter has announced he will retire at the end of the season to take up a teaching role.,Harlequins winger Nick Easter has left Sale to take up a teaching job at Wrekin College.,909,16,22
36211762,sport,fact_constrained,Sale Sharks forward Mark Easter has announced he will retire at the end of the season to take up a teaching role.,Harlequins winger Nick Easter has left Sale to take up a teaching job at Wrekin College.,909,16,22
39782027,tech,tldr,"The quality of care on a scandal-hit ward for dementia patients may have contributed to at least seven deaths, BBC Wales can reveal.",A health board investigation into the deaths of patients at a hospital ward has been launched.,2687,16,23
39782027,tech,bullet_points,"The quality of care on a scandal-hit ward for dementia patients may have contributed to at least seven deaths, BBC Wales can reveal.",A health board investigation into the deaths of patients at a hospital ward has been launched.,2687,16,23
39782027,tech,bullet_points_strict,"The quality of care on a scandal-hit ward for dementia patients may have contributed to at least seven deaths, BBC Wales can reveal.",A health board investigation into the deaths of patients at a hospital ward has been launched.,2687,16,23
39782027,tech,one_sentence,"The quality of care on a scandal-hit ward for dementia patients may have contributed to at least seven deaths, BBC Wales can reveal.",A report into the deaths of patients at a Denbighshire hospital has been published.,2687,14,23
39782027,tech,fact_constrained,"The quality of care on a scandal-hit ward for dementia patients may have contributed to at least seven deaths, BBC Wales can reveal.",A health board investigation into the deaths of patients at a hospital ward has been launched.,2687,16,23
36103241,tech,tldr,A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,A man has been sentenced to 14 months in prison after a series of assaults in Londonderry.,776,17,20
36103241,tech,bullet_points,A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,A man has been jailed for a series of'single punch' assaults in Londonderry.,776,13,20
36103241,tech,bullet_points_strict,A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,A man has been jailed for a series of assaults in Londonderry.,776,12,20
36103241,tech,one_sentence,A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,A man has been jailed for a series of'single punch' assaults in Londonderry.,776,13,20
36103241,tech,fact_constrained,A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,A man has been jailed for a series of assaults in Londonderry.,776,12,20
30931494,sport,tldr,The United States women's team goalkeeper Hope Solo has been suspended for 30 days by US Soccer following an incident during a training camp.,US women's national soccer team coach Hope Solo has withdrawn from the Women's World Cup training camp in California because of a domestic violence incident.,1290,25,24
30931494,sport,bullet_points,The United States women's team goalkeeper Hope Solo has been suspended for 30 days by US Soccer following an incident during a training camp.,US women's national soccer team coach Hope Solo has apologised to her team-mates after her husband was arrested on suspicion of driving under the influence.,1290,25,24
30931494,sport,bullet_points_strict,The United States women's team goalkeeper Hope Solo has been suspended for 30 days by US Soccer following an incident during a training camp.,US women's national soccer team coach Hope Solo has withdrawn from the Women's World Cup training camp in California because of a domestic violence incident.,1290,25,24
30931494,sport,one_sentence,The United States women's team goalkeeper Hope Solo has been suspended for 30 days by US Soccer following an incident during a training camp.,US women's national soccer team coach Hope Solo has apologised to her team-mates after she tested positive for a banned substance.,1290,21,24
30931494,sport,fact_constrained,The United States women's team goalkeeper Hope Solo has been suspended for 30 days by US Soccer following an incident during a training camp.,US women's national soccer team coach Hope Solo has apologised to her team-mates after her husband was arrested on suspicion of driving under the influence.,1290,25,24
35844158,business,tldr,A barrister who was due to move into his own chambers in Huddersfield has pleaded guilty to supplying cocaine.,Three men have admitted conspiracy to supply cocaine to a private equity firm.,1271,13,19
35844158,business,bullet_points,A barrister who was due to move into his own chambers in Huddersfield has pleaded guilty to supplying cocaine.,Four men have admitted conspiracy to supply cocaine to a private equity firm.,1271,13,19
35844158,business,bullet_points_strict,A barrister who was due to move into his own chambers in Huddersfield has pleaded guilty to supplying cocaine.,Four men have admitted conspiracy to supply cocaine to a private firm.,1271,12,19
35844158,business,one_sentence,A barrister who was due to move into his own chambers in Huddersfield has pleaded guilty to supplying cocaine.,Three men have admitted conspiracy to supply cocaine to a private equity firm.,1271,13,19
35844158,business,fact_constrained,A barrister who was due to move into his own chambers in Huddersfield has pleaded guilty to supplying cocaine.,Four men have admitted conspiracy to supply cocaine to a private equity firm.,1271,13,19
37246224,tech,tldr,Officers who police Scotland's railways are to be armed with Tasers in a bid to increase security on the network.,"Tasers are to be used by Scotland's police force to incapacitate suspects, the force has said.",2910,16,20
37246224,tech,bullet_points,Officers who police Scotland's railways are to be armed with Tasers in a bid to increase security on the network.,"Tasers are to be used by police officers in Scotland to incapacitate suspects, the force has said.",2910,17,20
37246224,tech,bullet_points_strict,Officers who police Scotland's railways are to be armed with Tasers in a bid to increase security on the network.,"Tasers are to be introduced in Scotland as part of a ""proportionate response"" to the threat from international terrorism.",2910,19,20
37246224,tech,one_sentence,Officers who police Scotland's railways are to be armed with Tasers in a bid to increase security on the network.,"Tasers are to be used by police officers in Scotland in an attempt to prevent a terror attack, the force has said.",2910,22,20
37246224,tech,fact_constrained,Officers who police Scotland's railways are to be armed with Tasers in a bid to increase security on the network.,"Tasers are to be used by police officers in Scotland to incapacitate suspects, the force has said.",2910,17,20
37220139,business,tldr,Scottish engineering services company ID Systems Ltd has announced plans to create 120 new jobs after securing a six-figure investment from UK Steel Enterprise (UKSE).,UKSE has backed a Scottish steel company to create jobs in the Lanarkshire area.,1212,14,25
37220139,business,bullet_points,Scottish engineering services company ID Systems Ltd has announced plans to create 120 new jobs after securing a six-figure investment from UK Steel Enterprise (UKSE).,The UK steel company ID Systems has received a £2m loan and equity backing from UKSE.,1212,16,25
37220139,business,bullet_points_strict,Scottish engineering services company ID Systems Ltd has announced plans to create 120 new jobs after securing a six-figure investment from UK Steel Enterprise (UKSE).,"UKSE has loaned £2m to a Glasgow-based steel company, ID Systems.",1212,11,25
37220139,business,one_sentence,Scottish engineering services company ID Systems Ltd has announced plans to create 120 new jobs after securing a six-figure investment from UK Steel Enterprise (UKSE).,"UKSE has loaned £1m to a Glasgow-based steel company, ID Systems, in a bid to increase its workforce.",1212,18,25
37220139,business,fact_constrained,Scottish engineering services company ID Systems Ltd has announced plans to create 120 new jobs after securing a six-figure investment from UK Steel Enterprise (UKSE).,The UK steel company ID Systems has received a £2m loan and equity backing from UKSE.,1212,16,25
38181168,sport,tldr,"A Brazilian football player who survived a plane crash in Colombia on Monday is recovering and may be able to resume his career, his father says.","A Brazilian footballer has been rescued from a plane crash in Colombia, despite warnings that he might not have enough fuel.",2882,21,26
38181168,sport,bullet_points,"A Brazilian football player who survived a plane crash in Colombia on Monday is recovering and may be able to resume his career, his father says.","A Brazilian footballer has been rescued from a plane crash in Colombia, despite warnings he might not have enough fuel.",2882,20,26
38181168,sport,bullet_points_strict,"A Brazilian football player who survived a plane crash in Colombia on Monday is recovering and may be able to resume his career, his father says.","A Brazilian footballer has been rescued from a plane crash in Colombia, despite warnings he might not have enough fuel.",2882,20,26
38181168,sport,one_sentence,"A Brazilian football player who survived a plane crash in Colombia on Monday is recovering and may be able to resume his career, his father says.",A Brazilian footballer has been rescued from a plane crash in Colombia.,2882,12,26
38181168,sport,fact_constrained,"A Brazilian football player who survived a plane crash in Colombia on Monday is recovering and may be able to resume his career, his father says.",A Brazilian footballer has been rescued from a plane crash in Colombia.,2882,12,26
38885462,entertainment,tldr,"Actor and broadcaster Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",An anti-tunnel protest has taken place at Stonehenge in Wiltshire.,1757,10,21
38885462,entertainment,bullet_points,"Actor and broadcaster Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",A protest has taken place in Wiltshire against plans to put the A303 into a tunnel at Stonehenge.,1757,18,21
38885462,entertainment,bullet_points_strict,"Actor and broadcaster Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",An anti-tunnel protest has taken place at Stonehenge in Wiltshire.,1757,10,21
38885462,entertainment,one_sentence,"Actor and broadcaster Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",A protest has taken place in Wiltshire against plans to put the A303 into a tunnel at Stonehenge.,1757,18,21
38885462,entertainment,fact_constrained,"Actor and broadcaster Sir Tony Robinson has said plans for a tunnel near Stonehenge in Wiltshire are too ""old-fashioned"" in outlook.",An anti-tunnel protest has taken place at Stonehenge in Wiltshire.,1757,10,21
29240782,business,tldr,Everton marked their Europa League return with a dominant victory over Germans Wolfsburg at Goodison Park.,Everton beat Wolfsburg 2-0 at Goodison Park to reach the Europa League quarter-finals.,4455,13,16
29240782,business,bullet_points,Everton marked their Europa League return with a dominant victory over Germans Wolfsburg at Goodison Park.,Everton beat Wolfsburg 2-0 at Goodison Park on Thursday to reach the quarter-finals of the Europa League.,4455,17,16
29240782,business,bullet_points_strict,Everton marked their Europa League return with a dominant victory over Germans Wolfsburg at Goodison Park.,Everton beat Wolfsburg 2-0 at Goodison Park to reach the Europa League quarter-finals.,4455,13,16
29240782,business,one_sentence,Everton marked their Europa League return with a dominant victory over Germans Wolfsburg at Goodison Park.,Everton beat Wolfsburg 2-0 at Goodison Park on Thursday to reach the Europa League quarter-finals.,4455,15,16
29240782,business,fact_constrained,Everton marked their Europa League return with a dominant victory over Germans Wolfsburg at Goodison Park.,Everton beat Wolfsburg 2-0 at Goodison Park on Thursday to reach the Europa League quarter-finals.,4455,15,16
39928191,business,tldr,Scunthorpe midfielder Neal Bishop has signed a one-year contract extension.,Birmingham City have signed former Blackpool and Blackpool midfielder Paul Bishop on a one-year contract.,375,15,10
39928191,business,bullet_points,Scunthorpe midfielder Neal Bishop has signed a one-year contract extension.,Birmingham City have signed midfielder Paul Bishop on a one-year contract.,375,11,10
39928191,business,bullet_points_strict,Scunthorpe midfielder Neal Bishop has signed a one-year contract extension.,"Birmingham City have relegated from League One after a disappointing season, according to manager Paul Bishop.",375,16,10
39928191,business,one_sentence,Scunthorpe midfielder Neal Bishop has signed a one-year contract extension.,"Birmingham City have relegated from the Championship after a disappointing season, with the club relegated from League One.",375,18,10
39928191,business,fact_constrained,Scunthorpe midfielder Neal Bishop has signed a one-year contract extension.,"Birmingham City have relegated from the Championship after a disappointing season, according to manager Paul Bishop.",375,16,10
35952861,tech,tldr,A man from Croydon has been charged with murder after the death of his partner last month.,A man has appeared in court charged with the murder of his partner.,363,13,17
35952861,tech,bullet_points,A man from Croydon has been charged with murder after the death of his partner last month.,A man has appeared in court charged with the murder of a woman.,363,13,17
35952861,tech,bullet_points_strict,A man from Croydon has been charged with murder after the death of his partner last month.,A man has appeared in court charged with the murder of his partner.,363,13,17
35952861,tech,one_sentence,A man from Croydon has been charged with murder after the death of his partner last month.,A man has appeared in court charged with the murder of a woman.,363,13,17
35952861,tech,fact_constrained,A man from Croydon has been charged with murder after the death of his partner last month.,A man has appeared in court charged with the murder of a woman.,363,13,17
21967739,tech,tldr,"It's a sobering thought for all us carriers of the Y chromosome, but prostate cancer kills almost as many men every year as breast cancer does women.","Prostate cancer is the most common cause of cancer death in men, according to a new study.",4320,17,27
21967739,tech,bullet_points,"It's a sobering thought for all us carriers of the Y chromosome, but prostate cancer kills almost as many men every year as breast cancer does women.","Prostate cancer is one of the most common causes of cancer death in men, according to a new study.",4320,19,27
21967739,tech,bullet_points_strict,"It's a sobering thought for all us carriers of the Y chromosome, but prostate cancer kills almost as many men every year as breast cancer does women.",Prostate cancer is one of the most common causes of cancer death in men.,4320,14,27
21967739,tech,one_sentence,"It's a sobering thought for all us carriers of the Y chromosome, but prostate cancer kills almost as many men every year as breast cancer does women.","Prostate cancer is the most common cause of cancer death in men, according to a new study.",4320,17,27
21967739,tech,fact_constrained,"It's a sobering thought for all us carriers of the Y chromosome, but prostate cancer kills almost as many men every year as breast cancer does women.",Prostate cancer is the most common cause of cancer death in men.,4320,12,27
39342460,sport,tldr,The Premiership's top try scorer Christian Wade scored two tries as leaders Wasps moved five points clear with a bonus-point win over Worcester.,Wasps' Christian Wade scored a hat-trick as Worcester beat Worcester to reach the semi-finals of the Pro12.,2564,17,23
39342460,sport,bullet_points,The Premiership's top try scorer Christian Wade scored two tries as leaders Wasps moved five points clear with a bonus-point win over Worcester.,Wasps' Christian Wade scored a hat-trick as Worcester beat Worcester to reach the semi-finals of the Super League.,2564,18,23
39342460,sport,bullet_points_strict,The Premiership's top try scorer Christian Wade scored two tries as leaders Wasps moved five points clear with a bonus-point win over Worcester.,Wasps' Christian Wade scored a hat-trick as Worcester fought back from a loss at Worcester.,2564,15,23
39342460,sport,one_sentence,The Premiership's top try scorer Christian Wade scored two tries as leaders Wasps moved five points clear with a bonus-point win over Worcester.,Wasps' Christian Wade scored a hat-trick as Worcester beat Worcester to reach the semi-finals of the Pro12.,2564,17,23
39342460,sport,fact_constrained,The Premiership's top try scorer Christian Wade scored two tries as leaders Wasps moved five points clear with a bonus-point win over Worcester.,Wasps' Christian Wade scored a hat-trick as Worcester beat Worcester to reach the semi-finals of the Pro12.,2564,17,23
32103205,politics,tldr,"A Frenchwoman injured in the attack on Tunisia's national museum has died of her wounds, bringing the total killed in the assault by Islamists to 22.",French President Francois Hollande is mourning the death of a Tunisian man who was killed in a raid on a Tunisian museum.,1190,22,26
32103205,politics,bullet_points,"A Frenchwoman injured in the attack on Tunisia's national museum has died of her wounds, bringing the total killed in the assault by Islamists to 22.",The death of a Tunisian man in a raid on a Tunisian museum has been confirmed.,1190,16,26
32103205,politics,bullet_points_strict,"A Frenchwoman injured in the attack on Tunisia's national museum has died of her wounds, bringing the total killed in the assault by Islamists to 22.",The death of a Tunisian man in a raid on a Tunisian museum has been confirmed.,1190,16,26
32103205,politics,one_sentence,"A Frenchwoman injured in the attack on Tunisia's national museum has died of her wounds, bringing the total killed in the assault by Islamists to 22.",The death of a Tunisian woman in a bomb attack on a Tunisian museum has been confirmed.,1190,17,26
32103205,politics,fact_constrained,"A Frenchwoman injured in the attack on Tunisia's national museum has died of her wounds, bringing the total killed in the assault by Islamists to 22.",The death of a Tunisian man in a bomb attack on a Tunisian museum has been confirmed.,1190,17,26
37936530,politics,tldr,Satellite images of Mosul have revealed how fighters from so-called Islamic State (IS) have destroyed much of the city's airport to render it unusable as Iraqi forces close in.,"The destruction of Mosul airport by Islamic State militants has rendered it worthless as an asset for attacking forces, according to satellite images.",2703,23,29
37936530,politics,bullet_points,Satellite images of Mosul have revealed how fighters from so-called Islamic State (IS) have destroyed much of the city's airport to render it unusable as Iraqi forces close in.,"The destruction of Mosul airport by Islamic State (IS) militants has left the airport worthless, according to satellite images.",2703,19,29
37936530,politics,bullet_points_strict,Satellite images of Mosul have revealed how fighters from so-called Islamic State (IS) have destroyed much of the city's airport to render it unusable as Iraqi forces close in.,"The destruction of Mosul airport by Islamic State (IS) militants has rendered the airport worthless, US satellite images show.",2703,19,29
37936530,politics,one_sentence,Satellite images of Mosul have revealed how fighters from so-called Islamic State (IS) have destroyed much of the city's airport to render it unusable as Iraqi forces close in.,"The destruction of Mosul airport by Islamic State (IS) militants has left the airport worthless, according to satellite images.",2703,19,29
37936530,politics,fact_constrained,Satellite images of Mosul have revealed how fighters from so-called Islamic State (IS) have destroyed much of the city's airport to render it unusable as Iraqi forces close in.,"The destruction of Mosul airport by Islamic State (IS) militants has left the airport worthless, according to satellite images.",2703,19,29
32112556,tech,tldr,"Network Rail has promised to do ""everything in its power"" to stop a repeat of the rail chaos at Christmas when it carries out work over Easter.",Work on the Crossrail line between Reading and London Paddington is due to start on Monday.,1147,16,27
32112556,tech,bullet_points,"Network Rail has promised to do ""everything in its power"" to stop a repeat of the rail chaos at Christmas when it carries out work over Easter.","Work on the Crossrail line between Reading and Paddington is due to start on Monday, Network Rail has said.",1147,19,27
32112556,tech,bullet_points_strict,"Network Rail has promised to do ""everything in its power"" to stop a repeat of the rail chaos at Christmas when it carries out work over Easter.",Work on the Crossrail line between Reading and Paddington is due to start on Monday.,1147,15,27
32112556,tech,one_sentence,"Network Rail has promised to do ""everything in its power"" to stop a repeat of the rail chaos at Christmas when it carries out work over Easter.",Work on the Crossrail line between Reading and Paddington is expected to be completed by the end of the Easter break.,1147,21,27
32112556,tech,fact_constrained,"Network Rail has promised to do ""everything in its power"" to stop a repeat of the rail chaos at Christmas when it carries out work over Easter.",Rail services between Reading and Paddington are to be closed for the first time since the closure of King's Cross in December.,1147,22,27
34157697,tech,tldr,Permission has been given for exploratory drilling for oil and gas in the Vale of Glamorgan.,Natural Resources Wales has approved a permit for exploratory drilling on a field in Swansea.,1302,15,16
34157697,tech,bullet_points,Permission has been given for exploratory drilling for oil and gas in the Vale of Glamorgan.,Natural Resources Wales has approved a permit for exploratory drilling on a field in Swansea.,1302,15,16
34157697,tech,bullet_points_strict,Permission has been given for exploratory drilling for oil and gas in the Vale of Glamorgan.,Natural Resources Wales has approved a permit for exploratory drilling on a field in Swansea.,1302,15,16
34157697,tech,one_sentence,Permission has been given for exploratory drilling for oil and gas in the Vale of Glamorgan.,Natural Resources Wales has approved a permit for exploratory drilling on a field in Swansea.,1302,15,16
34157697,tech,fact_constrained,Permission has been given for exploratory drilling for oil and gas in the Vale of Glamorgan.,Natural Resources Wales has approved a permit for exploratory drilling in Swansea.,1302,12,16
32880098,business,tldr,"Amazon, the global online retailer, is changing the way it records sales in a move that could see it paying more tax.","Amazon has announced that it will register sales in the UK, Germany, Spain and Italy.",1375,15,22
32880098,business,bullet_points,"Amazon, the global online retailer, is changing the way it records sales in a move that could see it paying more tax.","Amazon has announced that it will be registering sales in the UK, Germany, Spain and Italy.",1375,16,22
32880098,business,bullet_points_strict,"Amazon, the global online retailer, is changing the way it records sales in a move that could see it paying more tax.","Amazon has announced that it will register sales in the UK, Germany, Spain and Italy.",1375,15,22
32880098,business,one_sentence,"Amazon, the global online retailer, is changing the way it records sales in a move that could see it paying more tax.","Amazon has announced that it will open a branch in the UK, Germany, Spain and Italy.",1375,16,22
32880098,business,fact_constrained,"Amazon, the global online retailer, is changing the way it records sales in a move that could see it paying more tax.","Amazon has announced that it will open a branch in the UK, Germany, Spain and Italy.",1375,16,22
35275918,politics,tldr,"Junior doctors should suspend Tuesday's strike action over pay and conditions while talks continue, the chief medical officer for England has urged.",The head of junior doctors' union has called on the government to halt a strike by junior doctors.,1697,18,22
35275918,politics,bullet_points,"Junior doctors should suspend Tuesday's strike action over pay and conditions while talks continue, the chief medical officer for England has urged.",The chief executive of the NHS has called on junior doctors to take strike action.,1697,15,22
35275918,politics,bullet_points_strict,"Junior doctors should suspend Tuesday's strike action over pay and conditions while talks continue, the chief medical officer for England has urged.",The head of junior doctors' union has called on the government to halt a strike by junior doctors.,1697,18,22
35275918,politics,one_sentence,"Junior doctors should suspend Tuesday's strike action over pay and conditions while talks continue, the chief medical officer for England has urged.",The chief executive of the NHS has called on junior doctors to take strike action.,1697,15,22
35275918,politics,fact_constrained,"Junior doctors should suspend Tuesday's strike action over pay and conditions while talks continue, the chief medical officer for England has urged.",The head of junior doctors' unions has called on the government to halt a strike by junior doctors.,1697,18,22
35926534,sport,tldr,Oxford United have extended the loan of right-back Jonjoe Kenny from Premier League side Everton until the end of the season.,Oxford United have signed midfielder Ben Kenny on loan until the end of the season.,387,15,21
35926534,sport,bullet_points,Oxford United have extended the loan of right-back Jonjoe Kenny from Premier League side Everton until the end of the season.,Oxford United have signed midfielder Ben Kenny on loan until the end of the season.,387,15,21
35926534,sport,bullet_points_strict,Oxford United have extended the loan of right-back Jonjoe Kenny from Premier League side Everton until the end of the season.,Oxford United have signed midfielder Ben Kenny on loan until the end of the season.,387,15,21
35926534,sport,one_sentence,Oxford United have extended the loan of right-back Jonjoe Kenny from Premier League side Everton until the end of the season.,Oxford United have signed midfielder Ben Kenny on loan until the end of the season.,387,15,21
35926534,sport,fact_constrained,Oxford United have extended the loan of right-back Jonjoe Kenny from Premier League side Everton until the end of the season.,Oxford United have signed midfielder Ben Kenny on loan until the end of the season.,387,15,21
22006912,tech,tldr,A further education college in Dorset has received more than £2.88m in government funding to renovate buildings on campus.,Two colleges in England have been awarded £1.5m in grants to improve their facilities.,1128,14,19
22006912,tech,bullet_points,A further education college in Dorset has received more than £2.88m in government funding to renovate buildings on campus.,Two colleges in England have been awarded £1.5m in grants to improve their facilities.,1128,14,19
22006912,tech,bullet_points_strict,A further education college in Dorset has received more than £2.88m in government funding to renovate buildings on campus.,Two colleges in England have been awarded £1.5m in grants to improve their facilities.,1128,14,19
22006912,tech,one_sentence,A further education college in Dorset has received more than £2.88m in government funding to renovate buildings on campus.,A school in Hampshire has been awarded £1.5m for a new animal science building.,1128,14,19
22006912,tech,fact_constrained,A further education college in Dorset has received more than £2.88m in government funding to renovate buildings on campus.,Two colleges in England have been awarded £1.5m in grants to improve their facilities.,1128,14,19
28374193,sport,tldr,"The family of the former footballer Jeff Astle is to meet the FA chairman next month to discuss head injuries in the game, as part of their campaign.",The family of former West Brom striker Jeff Astle have been invited to a meeting to discuss the issue of head injuries and concussions.,1548,24,28
28374193,sport,bullet_points,"The family of the former footballer Jeff Astle is to meet the FA chairman next month to discuss head injuries in the game, as part of their campaign.",The family of former West Brom striker Jeff Astle have been invited to a meeting of the Football Association.,1548,19,28
28374193,sport,bullet_points_strict,"The family of the former footballer Jeff Astle is to meet the FA chairman next month to discuss head injuries in the game, as part of their campaign.",The family of former West Brom striker Jeff Astle have been invited to a meeting to discuss head injuries and concussions.,1548,21,28
28374193,sport,one_sentence,"The family of the former footballer Jeff Astle is to meet the FA chairman next month to discuss head injuries in the game, as part of their campaign.",The family of former West Brom striker Jeff Astle have been invited to a meeting at Wembley to discuss head injuries and concussions.,1548,23,28
28374193,sport,fact_constrained,"The family of the former footballer Jeff Astle is to meet the FA chairman next month to discuss head injuries in the game, as part of their campaign.",The family of former West Brom striker Jeff Astle have been invited to a meeting of the Football Association.,1548,19,28
30689144,business,tldr,These days it is not enough just to be a millionaire to count yourself as one of the super-rich - you need to be worth between $50-100m (£33m-£66m).,The gap between rich and poor has grown sharply since the 2008 global financial crisis.,7643,15,28
30689144,business,bullet_points,These days it is not enough just to be a millionaire to count yourself as one of the super-rich - you need to be worth between $50-100m (£33m-£66m).,The wealth gap between rich and poor has grown sharply since the 2008 global financial crisis.,7643,16,28
30689144,business,bullet_points_strict,These days it is not enough just to be a millionaire to count yourself as one of the super-rich - you need to be worth between $50-100m (£33m-£66m).,The wealth gap between rich and poor has grown sharply since the 2008 global financial crisis.,7643,16,28
30689144,business,one_sentence,These days it is not enough just to be a millionaire to count yourself as one of the super-rich - you need to be worth between $50-100m (£33m-£66m).,The wealth gap between rich and poor has grown sharply since the 2008 global financial crisis.,7643,16,28
30689144,business,fact_constrained,These days it is not enough just to be a millionaire to count yourself as one of the super-rich - you need to be worth between $50-100m (£33m-£66m).,The wealth gap between rich and poor has grown sharply since the 2008 global financial crisis.,7643,16,28
39127657,sport,tldr,Brothers Ben and Tom Curry have signed five-year contracts with Sale Sharks.,Sale Sharks have signed Sale Sharks winger Tom and his twin brother Tom on loan until the end of the season.,672,21,12
39127657,sport,bullet_points,Brothers Ben and Tom Curry have signed five-year contracts with Sale Sharks.,Sale Sharks have signed Sale Sharks winger Tom O'Toole on loan until the end of the season.,672,17,12
39127657,sport,bullet_points_strict,Brothers Ben and Tom Curry have signed five-year contracts with Sale Sharks.,Sale Sharks have signed Sale Sharks winger Tom and his twin brother Tom on loan until the end of the season.,672,21,12
39127657,sport,one_sentence,Brothers Ben and Tom Curry have signed five-year contracts with Sale Sharks.,Sale Sharks have signed Sale Sharks winger Tom O'Toole on loan until the end of the season.,672,17,12
39127657,sport,fact_constrained,Brothers Ben and Tom Curry have signed five-year contracts with Sale Sharks.,Sale Sharks have signed Sale Sharks winger Tom O'Toole on loan until the end of the season.,672,17,12
37666633,entertainment,tldr,Police in Fife are searching for a man who was seen exposing himself in Dunfermline.,A 20-year-old man has been arrested in connection with a robbery in London.,282,13,15
37666633,entertainment,bullet_points,Police in Fife are searching for a man who was seen exposing himself in Dunfermline.,A 20-year-old man has been arrested on suspicion of raping a woman in a London street.,282,16,15
37666633,entertainment,bullet_points_strict,Police in Fife are searching for a man who was seen exposing himself in Dunfermline.,A 21-year-old man has been arrested on suspicion of attempted murder after a man was stabbed to death in London.,282,20,15
37666633,entertainment,one_sentence,Police in Fife are searching for a man who was seen exposing himself in Dunfermline.,A man has been arrested on suspicion of attempted murder after a man was stabbed to death in a block of flats in London.,282,24,15
37666633,entertainment,fact_constrained,Police in Fife are searching for a man who was seen exposing himself in Dunfermline.,A 20-year-old man has been arrested in connection with a robbery in London.,282,13,15
32856926,politics,tldr,A UN conference aimed at preventing the proliferation of nuclear weapons has ended in failure after a row over a nuclear-free Middle East proposal.,Egypt has blocked a plan to hold a regional conference on Israel's nuclear weapons stockpile.,1301,15,24
32856926,politics,bullet_points,A UN conference aimed at preventing the proliferation of nuclear weapons has ended in failure after a row over a nuclear-free Middle East proposal.,Egypt has blocked a plan to hold a regional conference on Israel's nuclear weapons stockpile.,1301,15,24
32856926,politics,bullet_points_strict,A UN conference aimed at preventing the proliferation of nuclear weapons has ended in failure after a row over a nuclear-free Middle East proposal.,Egypt has blocked a plan to hold a regional conference on Israel's nuclear weapons stockpile.,1301,15,24
32856926,politics,one_sentence,A UN conference aimed at preventing the proliferation of nuclear weapons has ended in failure after a row over a nuclear-free Middle East proposal.,Egypt has blocked a plan to hold a regional conference on Israel's nuclear weapons stockpile.,1301,15,24
32856926,politics,fact_constrained,A UN conference aimed at preventing the proliferation of nuclear weapons has ended in failure after a row over a nuclear-free Middle East proposal.,Egypt has blocked a plan to hold a regional conference on Israel's nuclear weapons stockpile.,1301,15,24
33935224,business,tldr,"Fracking for shale gas in Wales should still be opposed despite plans to fast-track such schemes in England, the Welsh government has said.","Fracking in Wales is ""unproven"" and ""unproven"", the Welsh government has said.",1750,12,23
33935224,business,bullet_points,"Fracking for shale gas in Wales should still be opposed despite plans to fast-track such schemes in England, the Welsh government has said.","Fracking is a major industry in the United States, but there are concerns about safety, the environment and underground water.",1750,20,23
33935224,business,bullet_points_strict,"Fracking for shale gas in Wales should still be opposed despite plans to fast-track such schemes in England, the Welsh government has said.",The UK government has urged councils in Wales to make decisions on fracking applications within statutory timescales.,1750,17,23
