id,genre,genre_score,document,reference_summary
35104859,sport,0.7863048315048218,"Media playback is not supported on this device
The 17-year-old from Gloucestershire won the champion apprentice trophy in his maiden season this year.
Marquand has racked up 68 wins across the last 12 months, prompting his trainer Hannon to make the comparison with Moore.
""I think he could be a champion jockey one day,"" Hannon told BBC Points West.
""I would be amazed if he does not go right to the top, he is the name on everybody's lips at the moment.""
Marquand's rapid rise has seen him nominated for the BBC Young Sports Personality of the Year 2015 award.
The jockey has been named on the final shortlist for the award, alongside gymnast Ellie Downie and para-swimmer Tully Kearney.
""What he has achieved is a little bit special,"" added Hannon. ""He is a lovely guy and thoroughly deserves his success. He is very popular and he has endeared himself with everybody.""
Hannon, who has 300 horses based at his stables near Marlborough, is the son of former flat jockey champion Richard Hannon Sr.
Moore has enjoyed great success under the guidance of Hannon and won the champion apprentice title in 2003.
Since then, Moore has established himself as one of the most respected flat jockeys in horse racing and was champion jockey in 2006, 2008 and 2009.
""Ryan Moore performs on the big stage and he is the best jockey in the world at the moment. He is so professional and the ultimate jockey and that's who you want to be,"" said Marquand, who will find out if he has won the BBC award on Sunday.
""It is a yard that is constantly in the limelight and it is big to be attached to somewhere like this.""",Teenager Tom Marquand has been tipped to follow in the footsteps of three-times champion jockey Ryan Moore by his trainer Richard Hannon.
30322194,politics,0.3217824697494507,"Officials from Cuba and Norway, the two countries brokering the peace process, said a week of discussions would begin in Havana on 10 December.
Colombia's president stopped the talks after the rebels seized Gen Ruben Dario Alzate and two others on 16 November.
The captives were released on Sunday.
They were handed over to a humanitarian mission led by the International Red Cross and taken to a military base near the city of Medellin before travelling to be reunited with their families.
""We consider the crisis over and announce that we have agreed that the next cycle of conversations will take place between 10 and 17 December,"" Reuters quoted a joint statement read by a Cuban official as saying.
The negotiators said the next round of talks would focus on a de-escalation of the conflict, and on meeting the relatives of victims.
They also said the parties had agreed to establish a permanent system to deal with any future crises.
They will reconvene around mid-January, on a date not yet determined.
The negotiations have been under way in Havana since November 2012 and aim to bring an end to five decades of conflict, in which 220,000 people are estimated to have died.
The Red Cross and the Farc said that the handover on Sunday had taken place in a remote location in Choco province, an isolated jungle region on Colombia's Pacific Coast.
Gen Alzate, Cpl Jorge Rodriguez and lawyer Gloria Urrego had been kidnapped 14 days earlier while travelling along the Atrato river by boat. They had ventured into territory dominated by the Farc in civilian clothes and without a security detail.
The Farc said they kidnapped the general because they were unhappy that President Juan Manuel Santos had continued military operations against them during peace talks.
The left-wing rebel group has renewed calls for both sides to call a ceasefire while the peace negotiations proceed.
The government has rejected such calls, saying that a truce would only help the rebel group regroup and rearm.
Gen Alzate resigned from his post on Monday, saying he should have taken more security precautions.","The Colombian government and Farc rebels have agreed to resume peace talks, which were suspended last month over the abduction of an army general, mediators say."
38995337,sport,0.6467617750167847,"Akpan, 25, had a goal disallowed for handball in Tuesday's loss at Sheffield Wednesday, before being shown a red card by Scott Duncan for his protests.
Blackburn have also been charged with failing to ensure players conducted themselves in an orderly fashion.
Akpan and Rovers have until 20 and 21 February respectively to respond.
A three-match ban is the standard punishment for a red card for violent conduct.
However, it is alleged that Akpan's behaviour constituted violent conduct in circumstances where the standard punishment that would otherwise apply is clearly insufficient.
He is currently banned for three matches, including Sunday's FA Cup tie with Manchester United.
In 1998, then-Sheffield Wednesday striker Paolo di Canio was banned for 11 games for pushing referee Paul Alcock to the ground.
Seven years later, Southampton midfielder David Prutton was suspended for 10 matches after admitting two charges of improper conduct, having pushed referee Alan Wiley and attempting to confront another official.",The Football Association has charged Blackburn midfielder Hope Akpan with violent conduct after he was sent off for pushing a referee.
35426361,tech,0.2658129334449768,"Biologists studied a group of Sydney octopuses off Australia's east coast and observed a range of behaviour that may indicate complex social signalling.
Octopuses that stand tall, turn dark and spread their web in a ""Nosferatu pose"" are likely showing aggression.
Conversely, octopuses may display a pale colour after losing a fight or when trying to avoid conflict.
It was previously believed that octopuses were largely solitary creatures. Changes to body colour and other behaviour were interpreted as tactics to avoid predators.
But Prof Peter Godfrey-Smith said the unique study, based on 53 hours of footage and published on Friday in the journal Current Biology, provided a novel perspective on octopus behaviour.
""[An aggressive] octopus will turn very dark, stand in a way that accentuates its size and it will often seek to stand on a higher spot,"" Prof Godfrey-Smith, who co-authored the report, said.
""Clearly the unusual stance is not a physiological response. It makes it look as big as it can possibly be, with its arms spread out below and the mantle, the back part of the animal, raised over the head.
""The dark colour is produced in concert with those size-accentuating behaviours. There's no particular physiological reason why darkness should be associated with aggression, but it does give the impression of a larger object.""
The researchers, based in Australia and the US, dubbed the stance the ""Nosferatu pose"", referring to the classic 1920s horror film, because the spread of the octopus's web was reminiscent of a vampire's cape.
Octopuses frequently turned pale while retreating from aggressors and also produced high-contrast patterns known as deimatic displays.
The contrasting patterns were most frequently observed when octopuses were attempting to return to their den after they had been forced out, or in the presence of an aggressive individual.
""Suppose there's a large, aggressive guy there and you want to get back into our den, if you approach with a pale colour it could be interpreted as a non-confrontational behaviour,"" Prof Godfrey-Smith said.
The study also found that two octopuses displaying dark colours were likely to fight if in close proximity, while a darker-coloured octopus was likely to stand its ground against a lighter-coloured octopus.
Another cephalopod, the cuttlefish, shows a similar set of features, with aggressive males darkening their faces and paler males withdrawing from fights.
The unusually high number of octopuses living together in the colony off Jervis Bay, south of Sydney, allowed a more in-depth observation of interactions than had previously been possible.
Prof Godfrey-Smith's co-author David Scheel and his students combed through 53 hours of footage and observed 186 interactions between the octopuses.
This included the Nosferatu pose, along with reaching, grappling and mating.
Watching these long videos was ""much more exhausting than I expected"", Prof Godfrey Smith said.
""Identifying an individual from minute to minute is very difficult, because they change colour and shape.
""If the octopus wanders out of the frame, there's not much you can do.""","Octopuses may have more complex social interactions than previously believed, a new study has found."
36245913,sport,0.6864086985588074,"The 22-year-old joins an impressive list at the Aegon Open on 4-12 June, including Caroline Wozniacki, Victoria Azarenka, and British top three Johanna Konta, Heather Watson and Naomi Broady.
Robson reached world number 27 in July 2013, but has struggled since returning from a serious wrist injury last year.
""I am excited to be returning to Nottingham,"" Robson said.
""I remember how great the grass courts are there. Preparing well on the grass is key ahead of Wimbledon and Nottingham is the perfect place to start.
""I really enjoy this time of year, to be able to play in front of a home crowd. It is fantastic to see a strong British turnout for the event as the fans always create such a great atmosphere.""",Former British number one Laura Robson will play at next month's grass-court Wimbledon warm-up event in Nottingham.
32197742,politics,0.4113863408565521,"A foul smell led residents to the site in March.
The government says all the bodies were buried in a single night and include stillborn babies and unclaimed bodies.
But Human Rights Watch says they must check to see if any of the people killed during anti-government protests in January have been buried there.
Dozens of demonstrators died in protests over a proposed electoral law change which would have required a national census to be held before the presidential election could take place.
The US-based watchdog Human Rights Watch (HWR) has said that bodies went missing during the protests and also during government crackdowns on criminal gangs in the capital last year and in 2013.
Human rights workers first became aware of the burial site after residents of Maluku in Kinshasa reported a terrible smell near the local cemetery more than two weeks ago.
A woman working in the field then discovered a limb sticking out of the ground.
The DR Congo government has said that the bodies were all buried in individual graves on 19 March.
A spokesman said on Monday that there would be no exhumations of the bodies.","The Democratic Republic of the Congo has been urged to investigate at least 421 bodies found in an unmarked burial ground in the capital, Kinshasa."
36455355,sport,0.4992748498916626,"Media playback is not supported on this device
The Toffees will pay about £5m compensation for the 53-year-old Dutchman, who leaves Saints after two years in charge.
Everton have been without a manager since they sacked Roberto Martinez just before the end of the 2015-16 season.
It is expected Koeman's appointment will be confirmed by Friday.
Listen: Saints fans feeling let down by Koeman
BBC Radio 5 live's Football Daily podcast
Koeman, who has been headhunted by new Everton owner Farhad Moshiri, will sign a deal reported to be worth about £6m a year.
The former Netherlands international, who is on holiday, will take brother Erwin and fitness coach Jan Kluitenberg with him to Goodison Park.
Saints have finished seventh and sixth under Koeman - their best Premier League campaigns.
Martinez promised Champions League qualification when appointed but Everton finished 11th in 2015-16, his third year at the club.
In April, Saints chairman Ralph Krueger said discussions with Koeman over a new deal were progressing ""in a very good direction"", but added the club was ""not in any real hurry"".
And last month the former Ajax, PSV Eindhoven and Barcelona defender said he expected to stay with the Saints for the final year of his contract.
Koeman made more than 763 appearances as a player, scoring 253 goals, and won the 1988 European Championship with the Netherlands.
He won the European Cup - now the Champions League - with PSV Eindhoven in 1988 and Barcelona in 1992, scoring the winner for the latter against Sampdoria at Wembley.
He also won four domestic league titles apiece in the Netherlands and Spain.
Koeman has since managed Vitesse Arnhem, Ajax, Benfica, PSV, Valencia, AZ Alkmaar, Feyenoord and Southampton.
He has won the Dutch league with both Ajax and PSV.
Reaction
Former Southampton and England forward Matt le Tissier said he was ""disappointed"" and ""quite surprised"" at Koeman's decision to leave, particularly with Saints playing in the Europa League next season.
""He may feel he has got a better chance of winning trophies at Everton. I'd be of a slightly different opinion,"" Le Tissier told BBC Sport. ""I understand they've got a new owner and want to splash a bit of cash, but it might not be as easy a job as he thinks.
""Most clubs in the Premier League are pretty wealthy now and can compete in the transfer market. We just have to move on and look to the next man to take us forward again.
""The players' loyalty lies with the football club and hopefully they will kick us on again next season.""",Everton have agreed a deal with Premier League rivals Southampton that paves the way for Ronald Koeman to become their new manager.
38901296,business,0.6298814415931702,"The problem is that so many of the initiatives and ideas sold to the country as ground-breaking prove to be business as usual.
So the Communities Secretary Sajid Javid went out of his way to sound no-nonsense and tough today. He accused some English councils of ""fudging"" the numbers on housing need in their area and warned them that he was not going to allow that to happen anymore.
But the response to the government's proposals has been decidedly mixed.
Labour's shadow housing minister John Healey described them as ""feeble beyond belief"".
""Re-treading old ground"" was how the National Association of Commercial Finance Brokers described the White Paper.  ""Kicking the can down the road,"" one big investment fund said.
The chief executive of the housebuilder Inland Homes, Stephen Wicks, bemoaned the failure to relax rules on green belt development.
""Brownfield in itself can't possibly sustain the long-term housing requirements of the UK,"" he said.  ""It can go an awful long way but there needs to be a relaxation of some green belt to enable us to deliver the numbers that we are required to do.""
The White Paper does include measures to encourage developers, housing associations and councils to build more affordable homes more quickly, both to rent and to buy.
But this government seems to speak with two voices on housing: the communities department wants to shift the balance of power firmly towards new development in places people want to live, but Number 10 and some influential Tory backbenchers are sympathetic to the passionate concerns of those who wish to protect the countryside and particularly the green belt.
The real question that lies behind all the rhetoric and policy bullet-points is whether the balance of power between development and local opposition has fundamentally changed.
Ministers now accept England needs 250,000 new homes every year, they have described the housing market as ""broken"" and they agree that radical change is the only way to mend it.
But many have yet to be convinced that this White Paper amounts to a ""realistic plan"" to achieve that.","Over the last three decades, governments of various stripes have promised radical change to solve England's housing crisis and today's White Paper is no exception."
33750803,politics,0.29624587297439575,"A tractor laden with explosives was driven at a military police station, a statement said.
The attack happened early on Sunday near the town of Dogubayezit in Agri province, near the border with Iran.
Since 24 July, Turkey has carried out hundreds of air raids on PKK bases on both sides of the Iraq-Turkey border.
A Turkish state news agency, Anadolu, said the tractor was carrying two tons of explosives that were detonated by a suicide bomber.
Turkey's army said in a statement that ""long-range guns"" were also found. Four of the injured were in a serious condition.
The statement said the Karabulak Gendarmerie Station was hit at around 03:00 local time on Sunday (midnight GMT).
Images in the Turkish press showed a badly-damaged building with the roof destroyed.
One report said the blast was so strong that houses in a village several hundred metres away were hit by debris and some residents were slightly injured.
The Dogan news agency added that militants also set up ambushes on roads to prevent medical teams getting to the scene.
There has been no comment from the PKK so far.
AFP news agency said it would be the first time the group was accused of deploying a suicide bomber during recent clashes.
Turkey says the group was behind a number of attacks in the last two weeks:
Turkey's official news agency says about 260 Kurdish fighters have been killed in strikes in northern Iraq and Turkey since 24 July. It has also targeted positions held by the Islamic State group.
At least six people were killed and several wounded in further Turkish air strikes on Saturday east of Erbil, said local officials.
The pro-PKK Firat news agency described an attack on the village of Zerkel as a ""massacre"".
Iraqi Kurdish President Massoud Barzani said: ""We condemn the bombing, which led to the martyrdom of the citizens of the Kurdish region, and we call on Turkey to not repeat the bombing of civilians.""
The Turkish military on Sunday said it had investigated the incident and dismissed claims that there could have been civilian casualties in Zerkel, Reuters reported.
Turkey considers both the PKK and IS terrorist organisations.
The PKK has been fighting Turkey for an autonomous homeland for the Kurds.
More than 40,000 people have been killed and hundreds of thousands displaced since the PKK began an armed uprising in 1984.
In 2012, the government and PKK began peace talks and the following year a ceasefire was agreed.
However, the ceasefire ended in effect when Turkey launched raids against Kurdish separatist camps in northern Iraq last month.
The raids came after the PKK reportedly killed two Turkish police officers in retaliation for an attack claimed by Islamic State and what the PKK sees as Turkey's collaboration with IS.","Two Turkish soldiers have been killed and 31 wounded in a suicide attack by Kurdish PKK militants, the Turkish military says."
36558816,entertainment,0.2902536392211914,"Robert Thomson, 18, from Bellshill, was last seen on Friday 3 June and reported missing by his family two days later.
Police said the body found in woods near Kilbrennan Drive, Motherwell, had yet to be formally identified but was believed to be Mr Thomson.
A post-mortem examination will be held to establish the cause of death, which is not being treated as suspicious.","A body found near Strathclyde Park in Motherwell is believed to be that of a missing teenager, police have said."
38635387,sport,0.545793890953064,"The Barcelona striker is ahead of team-mate Lionel Messi, who is valued by academics at £149m.
The only England players in the top 10 are Tottenham duo Harry Kane (worth £122m) and Dele Alli (£96m).
Paul Pogba, who joined Manchester United for a record £89m in the summer, is worth £136.4m.
The study has been carried out by a team of academics from the CIES Football Observatory, using a transfer value algorithm.
They have calculated the value using criteria that includes player performance and characteristics, such as age and length of contract.
Cristiano Ronaldo, the Ballon d'Or winner and Fifa's world's best player, is seventh on the list at £111m, with Real Madrid team-mate Gareth Bale 14th and valued at £73.8m, less than the £85.3m he cost the La Liga side in 2013.
Pogba is the only player in the top five not based in Spain, with Atletico Madrid's Antoine Griezmann third at £132m and Barcelona's Luis Suarez fifth (£127m).
There are 42 Premier League players in the top 100 including Chelsea's Eden Hazard (£89m), Manchester United's Anthony Martial (£81m), Manchester City's Raheem Sterling (£75m) and Leicester City's Jamie Vardy (£45m).
West Ham midfielder Michail Antonio makes the list at 100, with a value of £31m.",Neymar is the most valuable player in Europe - worth about £216m - according to a new study which values 10 players at more than 100m euros.
32946874,tech,0.4269355535507202,"The experimental aircraft, which has a wingspan bigger than a jumbo but weighs little more than a large car, left Nanjing at 02:39 (18:39 GMT).
It is likely to take Mr Borschberg five to six days of continuous flight to reach his central Pacific destination.
He will try to stay awake for much of that time, taking only short catnaps.
His progress will be monitored the entire way from a control room in Monaco.
Meteorologists and flight strategists will constantly update him on the best route to follow.
The journey is the seventh leg in the single-seat, propeller-driven aircraft's quest to circumnavigate the globe using just the energy of the Sun.
The project made steady progress after starting out from Abu Dhabi in March, but was held up for more than a month on China's east coast waiting for the right weather conditions over the ocean.
Solar Impulse needs not only favourable winds to help push it forward, but also clear skies to enable its 17,000 wing-mounted photovoltaic cells to achieve peak performance.
These cells must have the vehicle's lithium-ion batteries fully topped up at dusk to sustain flying through to dawn the next day.
Mr Borschberg is a highly experienced pilot, and as a trained engineer is completely familiar with the plane's systems.
Nonetheless, he is in no doubt how tough the mission will be.
""It's more in the end about myself; it's going to be an inner-voyage,"" he told the BBC before departure.
""It's going to be a discovery about how I feel and how I sustain myself during these five or six days in the air.""
And Bertrand Piccard - who has flown Solar Impulse on other stages of the voyage - told the BBC: ""There's one pilot at a time, so the pilot needs to do everything on his own. And it's a very large aeroplane, big wingspans, sensitive to turbulence, flying quite slow.
""So sometimes it's difficult to handle when the air moves. But we have an auto-pilot, we have toilets on board, we have food for days, water reserves and everything, and we are well trained.""
The distance to Kalaeloa airport on Hawaii's O'ahu island is more than 8,000km (5,000 miles).
If, early on in the flight, the weather turns bad or he encounters a major technical problem, Mr Borschberg can always choose to turn around and head back to China or Japan.
But there will come a point where that option is denied to him, and Mr Borschberg and his support team have had to prepare for the possibility of ditching in the Pacific if something goes seriously wrong.
The pilot himself would not go down with the plane because of the risk of electrocution once in the water. Instead, he would bail out with a dinghy and wait for a ship to come and pick him up.
If he succeeds in reaching Kalaeloa airport, he will set several aviation records - not least the longest-duration journey for a single-seater plane.
The purpose of the Solar Impulse project is not really to showcase a particular kind of future for aviation, but rather to demonstrate the potential of clean technologies more generally.
LEG 1: 9 March. Abu Dhabi (UAE) to Muscat (Oman) - 441km; in 13 hours and 1 minute
LEG 2: 10 March. Muscat (Oman) to Ahmedabad (India) - 1,468km; in 15 hours and 20 minutes
LEG 3: 18 March. Ahmedabad (India) to Varanasi (India) - 1,215km; in 13 hours and 15 minutes
LEG 4: 19 March. Varanasi (India) to Mandalay (Myanmar) - 1,398km; in 13 hours and 29 minutes
LEG 5: 29 March. Mandalay (Myanmar) to Chongqing (China) - 1,459km; in 20 hours and 29 minutes
LEG 6: 21 April. Chongqing (China) to Nanjing China - 1,241km; in 17 hours and 22 minutes","Swiss pilot Andre Borschberg has begun his bid to cross the Pacific, from China to Hawaii, in the zero-fuel Solar Impulse aeroplane."
38743285,business,0.3566209375858307,"Yvonne Mosquito, the West Midlands Deputy PCC, was suspended after visiting a murder victim's family without informing officers.
Following a disciplinary in May 2016, Ms Mosquito had an employment tribunal listed to take place in May 2017.
A joint statement said ""all outstanding matters"" were resolved.
A BBC source said Ms Mosquito had received a payout. The Office of the Police and Crime Commissioner said it would not comment on whether money had exchanged hands.
Allegations against Ms Mosquito related to a visit she paid to the family of Kenichi Phillips, 18, who was shot dead in a car in Birmingham, on 17 March 2016.
Police and Crime Commissioner David Jamieson said her actions ""caused ongoing upset and distress"" and ""damaged the relationship"" between the family and police ""in the middle of a complex and sensitive murder investigation"".
Her supporters insisted she visited as an ordained minister who wanted to offer condolences to relatives.
Her union Unite rejected the allegations, saying it was ""deplorable"" the hearing went ahead in Ms Mosquito's absence.
She was issued with a final written warning and her contract was never renewed.
The BBC previously reported Ms Mosquito wrote a letter of complaint about the PCC's behaviour towards her, of which the PCC was aware, four weeks before her suspension.
A joint statement issued by the Office of the Police and Crime Commissioner (PCC) and Ms Mosquito said they were ""happy to announce that they have amicably settled all outstanding matters between them"".
""Litigation is a stressful business and the parties acknowledge and regret the effects that inevitably follow from that,"" it added.
The former colleagues thanked each other for their work around issues of equality, the statement added.","A row between a Police and Crime Commissioner and his deputy, who was found guilty of serious misconduct, has been resolved following a payout."
30655155,entertainment,0.4321729838848114,"The 6ft 5in star had been diagnosed with brain cancer and was in intensive care in New York before his death on Wednesday.
His son Rory said in a statement: ""He was full of knowledge and kindness and goodness.
""He always wanted to share the great and beautiful things in life.""
Herrmann played the beloved grandfather Richard Gilmore on Gilmore Girls, a waspish family drama set in a storybook Connecticut town.
Lauren Graham, who played Herrmann's on-screen daughter Lorelai Gilmore during the show's seven series, remembered the actor as the ""kindest, classiest, most talented man"" and said it was a ""devastating blow to lose him"".
""Ed Herrmann's combination of pure charisma plus his distinctive voice lit up any room he entered,"" she added.
""He had a gentlemanly manner, a wicked sense of humour, and a sharp wit. He was well-read, interesting, and just plain fun to be around.""
Kelly Bishop, who played his wife Emily Gilmore, said she was ""somewhat stunned"" by his death, having only found out he was ill a few weeks ago.
""I think everyone who knew or worked with Ed found him to be absolutely delightful,"" she said in a statement. ""Everything looks a little dim, as if the lights went down.""
The actor, who trained at London's Academy of Music and Dramatic Art, was singled out for praise when Entertainment Weekly picked Gilmore Girls as one of its ""new TV classics"" in 2009.
Describing him as an ""on-screen pro"", it said he could ""advise, hector, and soothe with debonair slyness"".
But his son, Rory, said his father's favourite role had been US President Franklin D Roosevelt, whom he played in the TV movies Eleanor and Franklin and Eleanor and Franklin: The Whitehouse Years in 1976 and 1977.
The actor reprised the role in the 1982 movie musical Annie, and provided the voice for FDR in Ken Burns' documentary series The Roosevelts: An Intimate History, last year.
Herrmann also starred in Joel Schumacher's teen vampire film, The Lost Boys, alongside Kiefer Sutherland, where he played Max; and won a primetime Emmy in 1999 for his guest role in the Boston-based legal series The Practice.
His Broadway credits included the original run of Love Letters in 1989, The Deep Blue Sea with Blythe Danner in 1998 and George Bernard Shaw's Mrs Warren's Profession, for which he won a Tony Award in 1976.
He often appeared on the big screen in major films including The Wolf of Wall Street, The Aviator and Reds, and recently appeared on shows such as Grey's Anatomy, How I Met Your Mother and The Good Wife.
His manager Robbie Kass said in a statement: ""Besides being an accomplished actor, [Herrmann] was also a true gentleman and a scholar, as well as being incredibly kind and decent man. He will be sorely missed.""
Herrmann was surrounded by his family including his wife, Star, and three children when he died.","Actor Edward Herrmann, best known for his roles in TV show Gilmore Girls and vampire movie The Lost Boys, has died aged 71."
36555197,sport,0.6752755641937256,"Media playback is not supported on this device
Winger Niall McGinn also netted as Northern Ireland recovered from their opening defeat by Poland to remain in contention for a place in the last 16.
""People had written us off, nobody gave us a chance,"" said defender McAuley. ""It's a very special moment.
""We weren't at it against Poland and we wanted to put it right.""
Media playback is not supported on this device
The 36-year-old West Brom player became the second-oldest goalscorer at a European Championship by putting Northern Ireland ahead with a 49th-minute header, before substitute McGinn added the second in injury time.
It was Northern Ireland's first victory at a major tournament finals in 34 years - since beating hosts Spain at the 1982 World Cup - and the result means Michael O'Neill's side can still progress as a best third-placed team at least.
They face Germany in their final Group C game and, with Ukraine having been eliminated, Northern Ireland will qualify for the knockout stages with a win in Paris on Tuesday.
""We let ourselves down against Poland in terms of the intensity we wanted to play at so we had a point to prove to ourselves,"" said McAuley.
""It was a wonderful team performance and we are delighted for everyone, especially the supporters.
""We have something to play for in our last game against Germany, which is what we wanted. We can take a lot of confidence into that game.""
Media playback is not supported on this device
O'Neill made five changes for his side's second group game, including leaving striker Kyle Lafferty on the bench, and the Northern Ireland boss acknowledge it was a gamble.
""There was some risk attached to changing the team but it was a fantastic performance from the entire side,"" said the 46-year-old.
""I couldn't have asked any more. The players gave every last ounce of passion and energy and the supporters were magnificent - everything that is good about Northern Ireland was in that stadium.
""We have given ourselves a great chance of finishing third and we will try to nick a point, maybe more, against the Germans.
""I'll let the players enjoy this and then our minds will switch to Germany. We won't underestimate them.""","Northern Ireland goalscorer Gareth McAuley says Thursday's 2-0 Euro 2016 win over Ukraine - their first at a European Championship - was ""massive""."
37796836,politics,0.6043729186058044,"Two separate proceedings, one by a cross-party group of MLAs and another from victims' campaigner Raymond McCord, were heard earlier this month.
A judge ruled there was nothing in the 1998 Good Friday peace agreement to prevent the government triggering Article 50, the formal legal process for leaving the EU.
The UK government welcomed the ruling.
Mr McCord said that ""without a doubt"" he would be taking his case to the Supreme Court.
""The judge has left the door open,"" he said.
""We're right in what we're doing for the people of this country.""
The challenge by politicians from Sinn FÃ©in, the Social Democratic and Labour Party (SDLP), the Alliance Party and the Green Party suggested the UK government could not trigger Article 50 without a parliamentary vote.
They said the Brexit decision should be examined and voted on by parliament or, failing that, by the Northern Ireland Assembly.
Earlier this month, the High Court in London heard that the need for parliament to give its approval before the Brexit process starts is of huge ""constitutional importance"".
Mr McCord, whose son was murdered by loyalist paramilitaries and who now campaigns for victims of violence during Northern Ireland's Troubles, brought Friday's other legal bid.
His challenge came amid worries that the Brexit vote could mean an end to EU funding for peace projects that help Troubles victims.
His lawyer argued that the Good Friday Agreement meant Westminster had given sovereignty of Northern Ireland over to its people, and that leaving the EU would have a ""catastrophic effect"" for the peace process.
Major constitutional changes such as leaving the EU could not therefore be imposed by a Westminster government, Mr McCord's barrister said.
But the judge ruled that prerogative power could still be used, arguing that triggering Article 50 is merely the start of a legislative process in which acts of parliament will be necessary.
""While the wind of change may be about to blow, the precise direction in which it will blows cannot be determined,"" he said.
He concluded that discussing the use of prerogative power to enact the EU referendum result was not suitable for a judicial review.
It had also been argued that the Good Friday Agreement gave the power of sovereignty to the people of Northern Ireland and that the Westminster government could not therefore make the region leave the EU.
But the judge rejected that argument as well, saying he could not see anything in the agreement or the relevant legislation that confirmed that view.
All of the issues raised by the applicants were rejected by the court.
The pound dropped in the wake of the ruling, with analysts speculating that it had weighed on the currency.
Sinn FÃ©in's John O'Down said Remain-supporting politicians would ""continue to explore every legal and political option open to us"" to ensure that citizens' rights are ""protected and upheld"".
SDLP leader Colum Eastwood acknowledged that the cost of taking the case to the Supreme Court could be an issue.
But he added: ""We believe very, very strongly that Brexit would have a hugely detrimental effect on people here,"" he said.
""It would be a huge constitutional shock to people and to the political process here.""
Remaining within the EU would give Troubles victims a better chance of getting justice, Mr McCord said.
""The British government have no interest in victims,"" he added.
Mr McCord's barrister Ciaran O'Hare said the judgement was ""no surprise"" and they welcomed the ruling.
""It is a very important constitutional case and it will have to dealt with in the Supreme Court,"" he said.
Welcoming the ruling, a government spokesman said: ""As we have always made clear, we stand by our commitments under the Belfast Agreement and the outcome of the EU referendum doesn't change this.""
The case has been closely watched by Westminster, especially as similar hearings are due for judgement in the near future.",A landmark legal challenge against Brexit has been rejected at the High Court in Belfast.
39632704,tech,0.3137142062187195,"Lydia Wilkinson said she did not know at first whether her father Peter was going to survive the stabbing at their home in Stourbridge on 30 March.
She said looking after him was a ""massive relief and an opportunity I didn't think I was going to have"".
""I will miss them both so much,"" the 18-year-old added.
Aaron Barley, 23, of no fixed address, has been charged with their murders and with the attempted murder of Mr Wilkinson.
Lydia, who was at university at the time 50-year-old Tracey and 13-year-old Pierce were stabbed, spoke of her devastation.
Mrs Wilkinson was pronounced dead at the scene. Pierce died in hospital after paramedics battled to save him.
""For me especially it is a case of taking every day as it comes and counting your blessings and using the support around, definitely.""
For more on this and other Birmingham and Black Country news
She paid tribute to staff at Birmingham's Queen Elizabeth hospital who saved her father.
Lydia had been planning to collect Pierce from school the next day.
""I still can't believe that I will never see him again or pick him up from school on that Friday like I promised to do,"" she said.
""He was just so bubbly and full of life and he really did light up a room with his mannerisms and impressions.""
Mr Wilkinson, who spent six days in intensive care, said he was ""on the mend"".
He suffered facial lacerations, ""dozens of deep stab wounds and almost 100 stitches"".
""It will take some time but obviously the emotional pain will take forever,"" he said.
Mr Wilkinson said: ""I didn't find out until I woke up in intensive care that Pierce had not made it. It was devastating. Absolutely devastating.""
He added his wife had been a ""fantastic mum"" and a compassionate, kind person.""
""She was just beautiful, she was our angel,"" he said.",A student whose mother and teenage brother were stabbed to death is focusing on caring for her father who was also injured in the attack.
