id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
37230405,business,bullet_points_strict,Ferguslie Park in Paisley has been identified as the area of Scotland with the greatest level of deprivation.,Renfrewshire area has been at the bottom of Scotland's most deprived areas for four years.,4899,15,18
37187968,sport,bullet_points_strict,Coleraine rower Joel Cassells and Great Britain team-mate Sam Scrimgeour remain on course to defend their lightweight pairs world title after winning their semi-final in Rotterdam on Thursday.,Britain's Mark Cassells and Gary Scrimgeour won the lightweight pairs final at the Rotterdam World Championships in Rotterdam.,1213,18,28
40557517,sport,bullet_points_strict,Former Kilmarnock winger Chris Johnston has become the third player to sign for Dumbarton this summer after leaving relegated Raith Rovers.,Kilmarnock Rovers have signed Kilmarnock defender James Johnston on a one-year deal.,547,12,21
37459852,sport,bullet_points_strict,"James Milner's late penalty gave Liverpool a hard-fought victory over Swansea, increasing the scrutiny on Swans boss Francesco Guidolin.",Liverpool and Swansea City.,7765,4,19
24103221,sport,bullet_points_strict,"Scottish rugby suffered two body blows this week and, rather like boxer Ricky Burns who ""drew"" with his opponent after getting one heck of a hiding from opponent Raymundo Beltran, it's a little battered, a little broken and in need of time off the canvas.",Is it possible to get big enough taking food alone?,4040,10,45
40524107,entertainment,bullet_points_strict,The three-day TRNSMT music festival in Glasgow is to start later with a Friday line-up of acts including Radiohead and Belle and Sebastian.,"The T in the Park music festival in Strathallan is to be held on Saturday, with Radiohead, Kasabian and Biffy Clyro among the acts to play.",1595,26,23
34263953,politics,bullet_points_strict,"The US has warned North Korea to refrain from ""irresponsible provocation"" after the communist state said its main nuclear facility had resumed normal operations.","North Korea has restarted its nuclear reactor at its Yongbyon complex, the White House says.",2110,15,24
33164904,tech,bullet_points_strict,A man has been arrested on suspicion of conspiracy to murder after pieces of human bones were found by detectives investigating the death of a man 25 years ago.,A man has been arrested in connection with the murder of a man who disappeared in 1990.,1642,17,29
21879270,sport,bullet_points_strict,"Picture the scene inside the BBC 5 live studio: a millionaire owner of a now managerless Super League club, a highly rated out-of-work coach keen for a return to the sport and an iconic player from a rival club that the owner wants to sign.",The 'Good Doctor's' dream of bringing in big names to the sport has been a prickly one for the RFL.,4764,20,45
34973380,sport,bullet_points_strict,Ireland eased to seven-wicket win over Zimbabwe to top their Women's World Twenty20 qualifying group and set up a semi-final against Scotland.,Ireland's Isobel Joyce and Cecilia Joyce scored a hat-trick as they beat Zimbabwe by a single wicket to secure a place in the World Twenty20 qualifying group.,860,27,22
35351364,business,bullet_points_strict,"The daughter of a man who died after a hospital failed it its ""duty of care"" said lessons have not been learned.","A hospital in special measures has been rated ""inadequate"" by inspectors.",1646,11,22
37079851,sport,bullet_points_strict,Great Britain's Mark Cavendish is third after day one of the men's omnium as he aims for his first Olympic Games medal.,Britain's Mark Cavendish won his first stage of the Tour de France with a time of four minutes 16.878 seconds.,2631,20,22
36526055,politics,bullet_points_strict,The Northern Ireland health service is to receive an extra £72m to help deal with pressures in the service.,"Stormont has allocated an additional £200m to health, the health minister has said.",1675,13,19
13906666,business,bullet_points_strict,The Winklevoss brothers have re-started their long-running legal dispute with Facebook and its boss Mark Zuckerberg.,"The Winklevosses and their business partner, Cameron Winklevosses, have filed a new lawsuit against Facebook.",1599,15,16
38628323,entertainment,bullet_points_strict,"A 14-year-old boy has been left with ""life-threatening"" injuries after being knocked down by a car.",A 16-year-old girl has been knocked down by a car in Rotherham.,317,12,16
27209454,tech,bullet_points_strict,"Chapman Pincher was known as ""the lone wolf of Fleet Street"".",Harry Chapman Pincher's career as a journalist spanned more than a century.,6617,12,11
37037060,sport,bullet_points_strict,"Birmingham City have signed Dundee forward Greg Stewart on a three-year deal for a fee believed to be around £500,000.",Birmingham City have signed Dundee striker Mark Stewart on a one-year contract.,620,12,20
30591670,business,bullet_points_strict,"A former soldier who agreed to obtain information from an army barracks for a newspaper will not face a trial, the Crown Prosecution Service has said.",A former soldier has been arrested in connection with a corruption scandal at the News of the World.,1248,18,26
26882626,business,bullet_points_strict,Inspectors have called for major improvements at two privately-run elderly care homes after finding problems during recent visits.,A care home has been given a one-star rating by the Care Inspectorate for its care and support.,2426,18,18
32105677,entertainment,bullet_points_strict,"Four men were arrested in north London when police found a gun, a sword and a knife in the car they were travelling in.",Four men have been arrested after a gun was found in a car in London.,294,15,24
40354917,tech,bullet_points_strict,"An estimated 63,000 properties in north Lancashire were hit by a power cut, Electricity North West has said.",A substation at a power station in Lancaster has reopened after a power outage.,1173,14,18
39862196,business,bullet_points_strict,Lord Derby has won a key High Court stage of his fight to build 400 homes on his land.,A court has quashed a refusal by the secretary of state to accept a planning application for a new farm.,1698,20,19
40267739,business,bullet_points_strict,"Shopkeepers near the Isle of Wight's troubled new ""floating bridge"" have asked councillors to consider compensating them for loss of business.",Councillors in Cowes have called for a review of the chain ferry project at Cowes.,1317,15,21
39831337,sport,bullet_points_strict,French side Lille have exercised their option to sign Naim Sliti on a permanent deal when his loan move from second-tier side Red Star expires this summer.,French club Lille have signed Sedan striker Mohamed Sliti on a one-year contract.,632,13,27
35480672,tech,bullet_points_strict,Children across Britain linked up with Tim Peake on the International Space Station yesterday for a big question and answer session.,Astronaut Leah O'Brien has been in space for six weeks.,253,10,21
25455864,sport,bullet_points_strict,World champion cyclist Martyn Irvine has been named the 2013 BBC Northern Ireland Sports Personality of the Year.,Martyn Irvine has been named BBC Northern Ireland's Sports Personality of the Year for 2013.,2328,15,18
32171407,tech,bullet_points_strict,A civilian cargo aircraft has landed safely after being escorted into Prestwick Airport in Ayrshire after suffering technical problems with its communications equipment.,A civilian aircraft has landed safely at Prestwick Airport.,1147,9,23
37205717,tech,bullet_points_strict,Police have been given more time to question five men arrested on suspicion of terrorism offences.,"Five men have been arrested on suspicion of being concerned in the commission, preparation or instigation of acts of terror.",1034,20,16
36135425,sport,bullet_points_strict,Euro 2016 will be contested by 24 teams over 30 days at 10 different venues in France.,World Cup quarter-finals with a 2-0 win over Spain.,10192,9,17
40965536,sport,bullet_points_strict,BBC Sport is showing live coverage of the EuroBasket warm-up game between Great Britain and Greece at the Copper Box in London on Saturday 19 August.,Great Britain's EuroBasket opener against Greece at the Copper Box in London on Saturday will be a rematch of last year's EuroBasket.,1083,22,26
34486992,sport,bullet_points_strict,Australia weathered a Welsh storm to win World Cup Pool A with a 15-6 victory at Twickenham.,Wales were beaten by Australia in their final match of the World Cup.,3858,13,17
38859551,sport,bullet_points_strict,Josh Strauss believes Vern Cotter's impending departure will provide added motivation for Scotland to have a successful Six Nations.,"Scotland's squad for the Six Nations opener against Ireland, says Scot Cotter's decision to leave is a ""little bit more of an incentive"".",3314,23,19
32950900,politics,bullet_points_strict,Ex-CIA Director David Petraeus has told the BBC that Islamic State militants can only be defeated through a dual military and political approach.,US General George Petraeus has said he has no doubt that the Iraqi army will be retaken by Islamic State (IS).,6077,21,23
33425853,tech,bullet_points_strict,"More than 13,000 email addresses have been stolen from Edinburgh city council's database following a ""malicious cyber attack"".",A cyber attack on a Scottish council's website has been reported to the Information Commissioner's Office and the UK Government.,1248,20,18
36071608,politics,bullet_points_strict,Rebels say they have begun a new battle in north-western Syria in response to alleged truce violations by the army.,Syrian rebels have declared the start of a battle in response to escalating fighting in the north-eastern Syrian city of Aleppo.,4965,21,20
24393387,business,bullet_points_strict,The photo sharing service Instagram announced it will start placing ads in US users photo streams in a posting on its website.,Instagram has announced that it will introduce advertising in the near future.,1349,12,22
37338508,entertainment,bullet_points_strict,Actor Michael C Hall is to perform a tribute to David Bowie at this week's Mercury Music Prize ceremony.,David Bowie has been nominated for the 2016 Hyundai Mercury Music Prize.,1403,12,19
33733384,business,bullet_points_strict,A former Metropolitan Police officer has been found not guilty of sexually assaulting a teenage boy in the back of a police van nearly 30 years ago.,A former police detective has been cleared of assaulting a prisoner and misconduct in public office.,804,16,27
40255148,business,bullet_points_strict,"Welsh Secretary Alun Cairns has rejected calls for a ""softer"" Brexit after the general election result led to a hung parliament.","The Welsh Conservatives' leader, Michael Cairns, has said he wants the UK to stay in the single market but still come out of the EU legally.",2129,26,21
36438606,sport,bullet_points_strict,"Relatives of the 96 people who died at Hillsborough have told the home secretary they want a ""Hillsborough Law"" to compel public officials to tell the truth at inquiries.",The families of the victims of the Hillsborough disaster have spoken to the home secretary about a proposed 'Hillsborough Law'.,2548,20,29
37601431,tech,bullet_points_strict,Internet trolls who create derogatory hashtags or doctored images to humiliate others could face prosecution in England and Wales.,"The CPS has said it will prosecute those who post ""grossly offensive"" material online.",4046,14,19
39586912,politics,bullet_points_strict,"The day 12-year-old Faizan Fayaz Dar died, he woke up in the morning in his hilltop home in Budgam in Indian-administered Kashmir, had a cup of salted tea, recited the Koran and pottered around in the kitchen where his mother prepared breakfast for the family.","Faizan Faizan, a Kashmiri boy who was killed by paramilitary soldiers at a polling centre in Srinagar on Sunday, was a young boy in his early 20s.",7434,27,45
33572386,tech,bullet_points_strict,An elderly woman has died after being hit by a tipper truck.,A woman has died after being hit by a truck in Gwynedd.,275,12,12
37634693,business,bullet_points_strict,Four foreign-owned firms are competing to run train services in Wales and create the £600m South Wales Metro.,Four companies have submitted bids for a new rail franchise in Wales.,3189,12,18
37320915,entertainment,bullet_points_strict,Veteran broadcaster Robbie Shepherd is leaving BBC Radio Scotland's Take the Floor after 35 years this weekend.,BBC Scotland's Robbie Robbie has announced he will step down as host of the Scottish dance music show this weekend.,3369,20,17
35162652,sport,bullet_points_strict,Accrington Stanley manager John Coleman has criticised the Football League for allowing Carlisle United to move their home games because of flooding.,"Carlisle United manager Paul Coleman says he is ""shocked"" by the league's handling of the Carlisle floods.",1097,17,22
38062339,sport,bullet_points_strict,Two Manchester United fans spent Friday night undetected in an Old Trafford toilet in an attempt to see Saturday's Premier League game against Arsenal.,A pair of Manchester United fans have been arrested after a suspected explosive was found in a toilet in the Emirates Stadium.,742,22,24
40785774,sport,bullet_points_strict,Accrington Stanley secured a dramatic late victory over Championship side Preston North End to seal their place in the second round of the EFL Cup.,Accrington Stanley beat Preston North End to reach the EFL Cup third round.,5190,13,25
39403454,entertainment,bullet_points_strict,An electrician whose £200 worth of tools were mistakenly sold for £1 in a charity shop has had them returned.,"A man has said he was ""just waiting for the phone to go into the jungle"" after he was offered £100 by a magazine for his story.",993,27,20
40917946,sport,bullet_points_strict,"Laura Muir says she'll be ""gutted"" to miss April's Commonwealth Games.","Scotland's Heather Muir says she is ""gutted"" she will miss the Commonwealth Games in April.",1773,15,11
40714975,sport,bullet_points_strict,Southend United will give striker Nile Ranger a chance to relaunch his career when he is released from prison.,"Southend United will try to get Nile Ranger back on the pitch before the start of the season, the club have confirmed.",942,22,19
35457886,entertainment,bullet_points_strict,"Books of condolence have opened for Sir Terry Wogan, as his breakfast show successor Chris Evans paid tribute on air to ""radio's Eric Morecambe"".",A book of condolences to Sir Terry Evans has been opened in Limerick.,7408,13,24
36119787,business,bullet_points_strict,"First Minister Nicola Sturgeon has called for ""cast iron assurances"" jobs will not be lost at Clyde shipyards because of contract delays.","The Clyde shipyards are set to build eight Type 26 frigates and two new offshore patrol vessels, the Scottish Conservatives have said.",2992,22,22
35665575,politics,bullet_points_strict,Republican presidential hopefuls Ted Cruz and Marco Rubio have unleashed a barrage of attacks on front-runner Donald Trump in the last debate before next Tuesday's pivotal US primaries.,Donald Trump's presidential campaign has been dominated by a series of attacks on the New York real estate mogul.,4486,19,28
36295366,politics,bullet_points_strict,So Ukraine confounded the bookmakers and Eurovision commentators who had been convinced that Russia - or possibly Australia - would win.,"Ukraine's chances of winning this year's Eurovision Song Contest"".",3473,9,21
39112583,business,bullet_points_strict,Lifeguards will patrol a popular beach on the South Coast this summer after seven men drowned last year.,"Lifeguards at a beach where five men drowned have been given a boost, a council has said.",1648,17,18
40369861,sport,bullet_points_strict,Partick Thistle captain Abdul Osman says the players are praying manager Alan Archibald stays at the club for another season.,"Partick Thistle midfielder Shaun Osman says he would be ""personally disappointed"" to see former Swindon manager Paul Archibald leave the club.",1304,21,20
32806866,tech,bullet_points_strict,Ten youths have been arrested by Canadian police on suspicion of planning to travel to Iraq and Syria to join Islamic State.,Canadian police have arrested 10 people suspected of being behind the spread of Islamic State (IS) in Iraq and Syria.,1196,20,22
35324257,sport,bullet_points_strict,League Two side York City have signed Hull City midfielder Matt Dixon on an 18-month deal.,League Two side Minstermen have signed defender James Dixon on a one-year contract.,359,13,16
24616801,politics,bullet_points_strict,"Up to £500m could be recovered from overseas visitors and migrants using the NHS every year, ministers believe.","Foreign visitors to the UK will be able to benefit from a ""fair contribution"" from the NHS, the government has said.",6386,21,18
38440000,sport,bullet_points_strict,Belfast Giants remain within four points of Elite League leaders Cardiff Devils after earning a 5-1 Boxing Day away win over Braehead Clan.,Belfast Giants beat Coventry Blaze 5-3 in a thrilling game at the SSE Arena.,1115,14,23
35654307,tech,bullet_points_strict,BBC Rewind looks at the history of the Flying Scotsman as it prepares to return to the railways.,The first train to be built on a railway line in the UK has arrived in London.,451,17,18
38650041,business,bullet_points_strict,A man who claimed he was abused at an East Yorkshire Catholic school has lost a legal action for compensation.,A former head teacher at a school in East Yorkshire has been awarded compensation for sexual abuse at the school.,1345,20,20
38049486,entertainment,bullet_points_strict,Harry Potter spin-off Fantastic Beasts and Where To Find Them has had the biggest UK box office opening weekend of the year so far.,Harry Potter: The Twilight Saga has topped the US and Canada box office at the weekend.,1578,16,24
35764147,sport,bullet_points_strict,Britain's Victoria Williamson says she is lucky not to be paralysed after her serious crash at Rotterdam's Zesdaagse.,"Britain's Laura Williamson says she is ""still here to live another day"" after being paralysed in a crash in Rotterdam.",1636,20,18
17811732,business,bullet_points_strict,"The gap between male and female life expectancy is closing and men could catch up by 2030, according to an adviser for the Office for National Statistics.","The gap between life expectancy at 30 and life expectancy at 30 could be narrowing in the next 20 years, according to a new study.",3041,25,27
40101558,politics,bullet_points_strict,The head of the national body for police commissioners resigned in order to appear on the BBC's Question Time following the Manchester attack.,A former chief prosecutor has resigned as chief executive of the country's police and crime commissioners after appearing on Question Time.,1697,21,23
40029092,business,bullet_points_strict,"In his new book Grave New World, Stephen King says: ""For better or worse, China is simply too big to be ignored.""","In a jittery world, China's debt mountain can loom larger than the fundamentals suggest.",3614,14,22
15479709,business,bullet_points_strict,An expert has claimed controversial plans to build a £3.6bn 'super sewer' in London are motivated by profit.,Thames Water's bid to build a super-sea tunnel in London has been backed by a water industry expert.,2692,18,18
38316455,business,bullet_points_strict,"The developers of the proposed Swansea Bay tidal lagoon have accused Natural Resources Wales (NRW) of publishing a ""grossly misleading"" analysis of the project's likely impact on fish.",Swansea's tidal lagoon project has been criticised by a developer who claims it could kill up to 2% of fish.,2130,20,28
39106827,sport,bullet_points_strict,Premiership side Sale Sharks will sign Scotland and Glasgow back row forward Josh Strauss on a three-year deal from next season.,Sale Sharks have signed Glasgow Warriors centre Josh Strauss on a one-year contract.,1082,13,21
40243766,tech,bullet_points_strict,A China Eastern Airlines plane has had to turn back to Sydney airport after a technical failure which left a hole in an engine casing.,Passengers on a flight from Sydney to Shanghai have reported a hole in the left engine of a plane.,2013,19,25
35997066,politics,bullet_points_strict,The government is to reconsider a visa for an American mother facing deportation from the UK.,"The family of a woman who was refused leave to stay in the UK has said they are ""very hopeful"" the government will reconsider their application.",1238,26,16
38880926,entertainment,bullet_points_strict,Each day we feature a photograph sent in from across England.,England's Big Picture is a gallery of pictures and videos from around the world.,1376,14,11
22051542,sport,bullet_points_strict,"Scottish football should consider a bigger league to help young talent, according to Czech Republic director of football Dusan Fitzel.","A 16-team Czech First League would be a ""great opportunity"" for young players, says former Czech national coach and head coach Michael Fitzel.",3020,23,20
39536132,politics,bullet_points_strict,Democratic Republic of Congo President Joseph Kabila has appointed Bruno Tshibala as the new prime minister of the power-sharing government.,Congolese President Pierre-Marie Tshibala has been appointed as the new leader of the country's opposition party.,1225,16,20
37459574,sport,bullet_points_strict,Adebayo Akinfenwa's winner five minutes from time handed Wycombe a hard-fought 1-0 home victory over Exeter in League Two.,Adebayo Akinfenwa scored twice as Wycombe beat Exeter City 1-0 at Adams Park.,3558,13,19
39789511,business,bullet_points_strict,"Journalists at Fairfax Media, one of Australia's largest publishers, have gone on strike for a week to protest against massive job cuts.",Australia's biggest news publisher Fairfax has announced a series of fresh staff cuts.,1651,13,22
35104859,sport,bullet_points_strict,Teenager Tom Marquand has been tipped to follow in the footsteps of three-times champion jockey Ryan Moore by his trainer Richard Hannon.,Jockey Ryan Moore could become a champion jockey if he wins the BBC Young Sports Personality of the Year award.,1601,20,22
30322194,politics,bullet_points_strict,"The Colombian government and Farc rebels have agreed to resume peace talks, which were suspended last month over the abduction of an army general, mediators say.",Colombian and Farc negotiators have agreed to hold a second round of talks to end a five-year conflict in the country.,2095,21,26
38995337,sport,bullet_points_strict,The Football Association has charged Blackburn midfielder Hope Akpan with violent conduct after he was sent off for pushing a referee.,Blackburn Rovers have been banned for three matches for violent conduct by Blackburn Rovers striker Shahid Akpan.,1021,17,21
35426361,tech,bullet_points_strict,"Octopuses may have more complex social interactions than previously believed, a new study has found.",A new study has suggested that octopuses are more aggressive than previously thought.,3136,13,15
36245913,sport,bullet_points_strict,Former British number one Laura Robson will play at next month's grass-court Wimbledon warm-up event in Nottingham.,Andy Robson has signed a two-year contract extension with the Nottingham Open.,712,12,17
32197742,politics,bullet_points_strict,"The Democratic Republic of the Congo has been urged to investigate at least 421 bodies found in an unmarked burial ground in the capital, Kinshasa.","DR Congo's government says all the bodies buried in a cemetery in the capital, Kinshasa, have been found.",1117,18,25
36455355,sport,bullet_points_strict,Everton have agreed a deal with Premier League rivals Southampton that paves the way for Ronald Koeman to become their new manager.,Everton have agreed a new deal for former Southampton manager Martin Koeman.,2530,12,22
38901296,business,bullet_points_strict,"Over the last three decades, governments of various stripes have promised radical change to solve England's housing crisis and today's White Paper is no exception.",The government's White Paper on housing has been a thorn in the side of the housing market.,2093,17,25
33750803,politics,bullet_points_strict,"Two Turkish soldiers have been killed and 31 wounded in a suicide attack by Kurdish PKK militants, the Turkish military says.","A suicide bomber has detonated explosives at a police station in northern Iraq, Turkish state media say.",2747,17,21
36558816,entertainment,bullet_points_strict,"A body found near Strathclyde Park in Motherwell is believed to be that of a missing teenager, police have said.",A teenager has been found dead in a wood in Motherwell.,371,11,20
38635387,sport,bullet_points_strict,Neymar is the most valuable player in Europe - worth about £216m - according to a new study which values 10 players at more than 100m euros.,"Cristiano Ronaldo is the most valuable player in the Premier League, according to a new study.",1236,16,27
32946874,tech,bullet_points_strict,"Swiss pilot Andre Borschberg has begun his bid to cross the Pacific, from China to Hawaii, in the zero-fuel Solar Impulse aeroplane.","Solar Impulse, a single-seat aircraft, has begun its journey to Hawaii.",3559,11,22
38743285,business,bullet_points_strict,"A row between a Police and Crime Commissioner and his deputy, who was found guilty of serious misconduct, has been resolved following a payout.",A former police and crime commissioner has been cleared of misconduct after a dispute over a visit to a victim's family.,1763,21,24
30655155,entertainment,bullet_points_strict,"Actor Edward Herrmann, best known for his roles in TV show Gilmore Girls and vampire movie The Lost Boys, has died aged 71.","Actor Ed Herrmann has died at the age of 84, his son has said.",2822,14,23
36555197,sport,bullet_points_strict,"Northern Ireland goalscorer Gareth McAuley says Thursday's 2-0 Euro 2016 win over Ukraine - their first at a European Championship - was ""massive"".","Northern Ireland manager Mark McAuley says he was ""delighted"" by his side's win over Poland at the Euro 2016 finals.",2193,20,23
37796836,politics,bullet_points_strict,A landmark legal challenge against Brexit has been rejected at the High Court in Belfast.,The High Court in London has ruled that the UK government cannot trigger the Brexit process without a parliamentary vote.,3924,20,15
39632704,tech,bullet_points_strict,A student whose mother and teenage brother were stabbed to death is focusing on caring for her father who was also injured in the attack.,A teenager has said she will never see her father again after he was stabbed to death in Birmingham.,1790,19,25
22379241,politics,bullet_points_strict,"North Korea has detained several US citizens - sometimes holding them for years, the BBC explains.",The son of a US tourist detained in North Korea has said he prepared to violate the law of the Democratic People's Republic of Korea (DPRK).,7273,26,16
30173084,tech,bullet_points_strict,South Korea's education minister has apologised after two faulty questions in the national college entrance exam left thousands of students confused.,South Korea's education minister has apologised for a mistake in one of the questions in the College Scholastic Ability Test.,1810,20,21
39009863,sport,bullet_points_strict,National League North side Gloucester City are in talks with rugby league team Gloucestershire All Golds about a potential groundshare.,The owners of Gloucester rugby league club All Golds have agreed to build a new home for the club.,798,19,20
37152397,politics,bullet_points_strict,"A Labour MP who accused Jeremy Corbyn of threatening to use his father - former Sinn Féin mayor Pat McGinn - to ""bully me into submission"" has spoken publicly about the row.","Sinn Féin leader Jeremy Corbyn tried to ostracise a Newry MP from his family, a former councillor has said.",1336,19,32
37262571,sport,bullet_points_strict,"Sir Bradley Wiggins and Mark Cavendish have been confirmed among 126 riders for the 2016 Tour of Britain, which begins in Glasgow on Sunday.",Great Britain's Bradley Wiggins and Mark Cavendish will race in the Tour of Britain in September.,1444,16,24
40897814,business,bullet_points_strict,"A former financial controller has admitted stealing more than £440,000 from a hospital charity.",A charity worker has been jailed for four years for fraud and money laundering.,657,14,14
16523849,politics,bullet_points_strict,"Police in India's Maharashtra state have arrested five members of an upper caste for beating, stripping and parading naked a low-caste Dalit woman.",A woman has been beaten to death in a village in the Indian state of Karnataka.,883,16,23
37231760,politics,bullet_points_strict,Turkey has hit out at the United States over criticism of its ongoing role in the conflict in Syria.,Turkey's foreign ministry has called on the US to stop pursuing Kurdish fighters in northern Syria.,2918,16,19
40594857,politics,bullet_points_strict,"Yn ei gyfweliad cyntaf â'r BBC ers etholiad Esgob newydd Llandaf mae'r Gwir Barchedig Jeffrey John yn honni bod ""dau esgob wedi cynllunio gyda'i gilydd ymlaen llaw sut i drefnu'r etholiad yn Llandaf"" a hynny er mwyn ei gadw allan.","Mae e-bost yn dweud ei anfon gan Esgob Llanelwy, Y Gwir Barchedig John Davies yn dweud: ""Yn eu barn nhw, byddai esgob yn peri gormod o drafferth.""",5237,27,40
35713797,business,bullet_points_strict,Toshiba shares rallied more than 10% on Thursday on reports the firm was about to secure substantial new loans for its restructuring efforts.,"Toshiba, the world's biggest conglomerate, is in talks with lenders over its restructuring plans.",1386,14,23
34724271,sport,bullet_points_strict,"England's batsmen must ""pull their fingers out"" if they are to win the third Test against Pakistan and draw the series 1-1, says James Anderson.","England will have to bat the whole day to win or draw against Pakistan in Sharjah, says captain Joe Anderson.",1847,20,25
40116662,sport,bullet_points_strict,British and Irish Lions head coach Warren Gatland says he will not repeat Graham Henry's 2001 mistake by splitting the squad early in the tour.,England coach Warren Gatland says he lost half of his team on day one of the All Blacks tour of New Zealand.,1577,22,25
36666760,sport,bullet_points_strict,Rangers have made right-back Lee Hodson their eighth summer signing on a three-year deal from MK Dons.,Ibrox Rangers have signed midfielder Ryan Hodson on a one-year deal.,494,11,17
33880041,tech,bullet_points_strict,A wine decanter taken from a church during the Highland Clearances and used by evicted families to feed milk to babies has been gifted to a museum.,A relic of the Highland Clearances has been donated to Inverness Museum and Art Gallery.,2807,15,27
40925574,tech,bullet_points_strict,"A woman who killed a pensioner while ""high on crystal meth and heroin"" has been given a six-year sentence.",A woman has been jailed for six years for the murder of a man stabbed in the chest and suffocated.,2617,20,19
40668749,business,bullet_points_strict,"Criminals and terrorists are using the so-called dark net to buy weapons, a new study has suggested.","Guns and ammunition were sold illegally on the dark net, according to a study.",2380,14,17
30624894,entertainment,bullet_points_strict,Chris Rock has announced that he's separating from his wife.,"Chris Rock has filed for divorce from his wife, Malaak Compton-Rock.",1018,11,10
29422484,business,bullet_points_strict,A man once dubbed the world's fattest has been granted an American visa so he can have surgery to remove excess skin.,A British man who has lost more than a stone has been granted a visa to the US.,1175,18,22
36170137,tech,bullet_points_strict,"A new type of drug could benefit men with aggressive prostate cancer that is no longer responding to treatment, researchers from the Institute of Cancer Research have said.",A new class of drugs targeting androgen receptors in prostate cancer has been developed.,1942,14,28
39458057,sport,bullet_points_strict,European leagues are free to schedule domestic games on the same nights as Champions League and Europa League ties after an agreement with Uefa ended.,The European Football League (EPFL) has agreed to allow domestic matches to be played on the same night as European matches.,1028,21,25
27050394,politics,bullet_points_strict,"Teachers should scrutinise the holiday plans of families from communities that practise female genital mutilation (FGM), a conference has heard.","Teachers and school staff should be vigilant for signs of female genital mutilation (FGM), campaigners say.",3291,16,20
38840026,tech,bullet_points_strict,Police are investigating the rape of a woman in Queens Park in Glasgow's Southside.,A 19-year-old woman has been raped at a park in Edinburgh.,270,11,14
38466308,business,bullet_points_strict,Swansea's caretaker manager Alan Curtis says there would be no guarantee the club would return to the Premier League if they were relegated this season.,"Swansea City manager Paul Curtis says he is ""not sure"" he will be able to get the club out of trouble if they go down.",2102,25,25
40304111,tech,bullet_points_strict,"The overall student loan debt for Welsh students has reached £3.7bn, new figures show.","The number of Welsh domiciled students in higher education in Wales has risen in the past year, according to new figures.",1182,21,14
19690725,business,bullet_points_strict,"Police in Italy have arrested a jobless man who posed as an airline pilot, tricking his way into riding in the cockpit of at least one jet.","Police in Italy have arrested a man who sat as a ""third pilot"" in the cockpit of a Lufthansa plane.",2291,20,27
12344040,politics,bullet_points_strict,David Cameron has said too many children from immigrant families are not able to speak English when they start at school.,"Prime Minister David Cameron has said he has ""completely agreed"" that the number of people who come to the UK as husbands and wives is ""not happening"".",2164,27,21
34196763,business,bullet_points_strict,"Low pay and scarce hours are pushing working families and young people into poverty in Wales, a new report claims.","The number of children in Wales in poverty has risen by more than a third between 2003 and 2013, according to a charity.",1057,23,20
34217549,business,bullet_points_strict,"Time spent travelling to and from first and last jobs by workers who do not have a fixed office should be regarded as work, European judges have ruled.",The European Court of Justice has ruled that those without a fixed office should consider the time they spend travelling between their homes and the premises of their first and last jobs as part of their hours for the day.,6100,40,28
30879937,tech,bullet_points_strict,Schools have been reopening in Guinea after a five-month closure because of the deadly Ebola outbreak.,Guinea's government has reopened schools in the country hit by the Ebola outbreak.,1312,13,16
34015798,business,bullet_points_strict,London's FTSE 100 index has recorded its biggest weekly loss this year after poor manufacturing figures in China exacerbated global economic fears.,"(Close): The FTSE 100 has plunged more than 4% in the past three days, triggering a sell-off in shares.",3747,19,22
40490738,tech,bullet_points_strict,"The sister of a teenager who was murdered, cut up and buried by her boyfriend says she is afraid after discovering he has been out of prison.","The family of a woman who was murdered in County Fermanagh have said they are ""angry and fearful"" about a prisoner's release.",2396,22,27
35476818,politics,bullet_points_strict,"Russian politician Mikhail Kasyanov has accused President Vladimir Putin of ""silently encouraging"" intimidation as a row over a menacing video continues.",Russian opposition leader Ramzan Kasyanov says he has no reaction to a sniper video he posted on Instagram.,2804,18,21
30165675,entertainment,bullet_points_strict,"Perhaps predictably, Louis van Gaal delivered the best line of the day as he reflected on how his side survived an early storm to beat Arsenal 2-1.",Arsene Wenger said he was astonished by his side's win over Arsenal at the Emirates Stadium.,4755,16,27
37024028,business,bullet_points_strict,"Craft brewer BrewDog has raised $1m (£770,000) from US investors within the first three days of a new funding round, according to the company.",BrewDog has raised more than £25m in a crowdfunding round in the US.,1348,13,24
33541704,business,bullet_points_strict,An industrial dispute at Tata Steel has ended after workers voted to accept changes to their pension scheme.,Tata Steel has withdrawn plans to strike in a dispute over the company's pension scheme.,1374,15,18
35034099,business,bullet_points_strict,"Keurig Green Mountain, which makes K-cups single-serve coffee pods, said it has accepted a $13.9bn (£9.2bn) bid.","Coca-Cola has agreed to buy Keurig Green Mountain, the maker of the K-cup coffee machine.",2009,15,17
30377462,tech,bullet_points_strict,A university has withdrawn a poster which appeared to ridicule Hollywood star Jennifer Lawrence after her nude pictures were leaked on the internet.,"The University of Strathclyde has apologised after a poster of Jennifer Lawrence's ""wish she'd used a StR0nG_Pas5w0Rd%"".",1135,17,23
35923205,tech,bullet_points_strict,A man has been stabbed to death in a street in north London.,A man has died after being stabbed in a street in London.,1209,12,13
