id,genre,prompt_name,reference_summary,generated_summary,source_length_chars,generated_length_words,reference_length_words
12396322,entertainment,tldr,It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,The Beatles were a little bit of a voice for us against authority.,3965,13,33
12396322,entertainment,bullet_points,It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,The Beatles were the epitome of rebellion in Liverpool because they weren't trying to imitate Cliff Richard and the Shadows.,3965,20,33
12396322,entertainment,one_sentence,It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,The Beatles were the epitome of rebellion in Liverpool because they weren't trying to imitate Cliff Richard and the Shadows.,3965,20,33
12396322,entertainment,fact_constrained,It was 50 years ago today that The Beatles played their first gig at the Cavern Club in Liverpool - the venue where the band built their reputation and where Beatlemania was born.,The Beatles were the epitome of rebellion in Liverpool because they weren't trying to imitate Cliff Richard and the Shadows.,3965,20,33
38052755,politics,tldr,"South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.","South Africa's government has said it is ""a step closer to finalising discussions on the national minimum wage"".",1902,18,16
38052755,politics,bullet_points,"South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.","South Africa's government has said it is ""a step closer to finalising discussions on the national minimum wage"".",1902,18,16
38052755,politics,one_sentence,"South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.","South Africa's government has said it is ""a step closer to finalising discussions on the national minimum wage"".",1902,18,16
38052755,politics,fact_constrained,"South Africa's government has proposed a national minimum wage of 3,500 rand ($242; Â£199) a month.","South Africa's government has said it is ""a step closer to finalising discussions on the national minimum wage"".",1902,18,16
19341954,politics,tldr,The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,Ethiopia's Meles Zenawi was a powerful and influential leader in the Horn of Ethiopia.,7822,14,35
19341954,politics,bullet_points,The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,Ethiopia's former leader Meles Zenawi has died in a heart attack in the capital Addis Ababa.,7822,16,35
19341954,politics,one_sentence,The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,"Ethiopia's former leader Meles Zenawi has died in a hospital in Addis Ababa, Ethiopia.",7822,14,35
19341954,politics,fact_constrained,The death of Ethiopian Prime Minister Meles Zenawi has thrown the populous Horn of Africa giant into a period of deep uncertainty and created a serious leadership vacuum in the region with profound geopolitical implications.,"Emanuel Meles, who was a key player in the Horn of Ethiopia, has died in a heart attack.",7822,18,35
34218922,politics,tldr,Two new councillors have been elected in a by-election in the City of Edinburgh.,"The SNP topped the vote in the Leith Walk by-election, while Scottish Labour won the second seat.",1345,17,14
34218922,politics,bullet_points,Two new councillors have been elected in a by-election in the City of Edinburgh.,The SNP's by-election system has been used to select two members in the same ward in a by-election.,1345,18,14
34218922,politics,one_sentence,Two new councillors have been elected in a by-election in the City of Edinburgh.,The SNP has topped the by-election by-election by-election for the first time in a by-election.,1345,15,14
34218922,politics,fact_constrained,Two new councillors have been elected in a by-election in the City of Edinburgh.,The SNP's by-election system was used to select two members in the same ward in a by-election.,1345,17,14
37508085,business,tldr,"Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",US Secretary of State John Kerry has urged the US to continue its support of the Syrian armed forces.,3220,19,18
37508085,business,bullet_points,"Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",US Secretary of State John Kerry has called for a ceasefire between the US and Russia over the Syrian civil war.,3220,21,18
37508085,business,one_sentence,"Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",US Secretary of State John Kerry has called for a ceasefire between the US and Russia over the Syrian civil war.,3220,21,18
37508085,business,fact_constrained,"Russia has said it will carry on bombing rebel-held eastern Aleppo in Syria, defying US demands to stop.",US Secretary of State John Kerry has called for a ceasefire between the US and Russia over the Syrian civil war.,3220,21,18
38466964,politics,tldr,"The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.",Russia.,4103,1,29
38466964,politics,bullet_points,"The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.","Russia, he says.",4103,3,29
38466964,politics,one_sentence,"The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.","Russia, he says, 'It's just not about pulling for Trump.'",4103,10,29
38466964,politics,fact_constrained,"The expulsion of 35 Russian diplomats from the US over the email hacking scandal has drawn a barrage of abuse from Moscow, which seems poised to respond in kind.",Russia.,4103,1,29
34218673,tech,tldr,Fire crews are expected to leave the site of the Shoreham Airshow disaster later after spending nearly three weeks at the scene of the crash.,West Sussex Fire and Rescue Service has completed a recovery operation on the A27 in the Shoreham Air Show.,2219,19,25
34218673,tech,bullet_points,Fire crews are expected to leave the site of the Shoreham Airshow disaster later after spending nearly three weeks at the scene of the crash.,West Sussex Fire and Rescue Service has completed a recovery operation on the A27 in the Shoreham Air Show.,2219,19,25
34218673,tech,one_sentence,Fire crews are expected to leave the site of the Shoreham Airshow disaster later after spending nearly three weeks at the scene of the crash.,West Sussex Fire and Rescue Service has completed a recovery operation on the A27 in the Shoreham Air Show.,2219,19,25
34218673,tech,fact_constrained,Fire crews are expected to leave the site of the Shoreham Airshow disaster later after spending nearly three weeks at the scene of the crash.,West Sussex Fire and Rescue Service has completed its investigation into the Shoreham Air Show tragedy.,2219,16,25
40191593,business,tldr,"The US director of national intelligence has said he ""never felt pressured"" to influence the inquiry into Russia's political meddling.","James Comey, a former intelligence chief, has said he is willing to come before the committee to discuss his interactions with the president.",3816,23,20
40191593,business,bullet_points,"The US director of national intelligence has said he ""never felt pressured"" to influence the inquiry into Russia's political meddling.",US Secretary of State John Kerry has said he is willing to come before a panel of intelligence officials to discuss his interactions with the president.,3816,26,20
40191593,business,one_sentence,"The US director of national intelligence has said he ""never felt pressured"" to influence the inquiry into Russia's political meddling.",NSA director James Comey has said he is not willing to share information he thinks should be protected in an opening hearing.,3816,22,20
40191593,business,fact_constrained,"The US director of national intelligence has said he ""never felt pressured"" to influence the inquiry into Russia's political meddling.",US Secretary of State John Kerry has said he is willing to come before a panel on Russia's investigation into Russian meddling in the US election.,3816,26,20
33144298,entertainment,tldr,White House officials will not say whether pop star Prince performed at a weekend party at the executive residence despite guests posting about it on social media.,"The Obamas paid for a private party in New York on Saturday, the New York Post reported.",601,17,27
33144298,entertainment,bullet_points,White House officials will not say whether pop star Prince performed at a weekend party at the executive residence despite guests posting about it on social media.,"The Obamas have paid for a private party held in New York City, the New York Post has learned.",601,19,27
33144298,entertainment,one_sentence,White House officials will not say whether pop star Prince performed at a weekend party at the executive residence despite guests posting about it on social media.,"The Obamas paid for a private party in New York on Saturday, the New York Post has learned.",601,18,27
33144298,entertainment,fact_constrained,White House officials will not say whether pop star Prince performed at a weekend party at the executive residence despite guests posting about it on social media.,"The Obamas paid for a private party in New York on Saturday, the New York Post has learned.",601,18,27
34833729,business,tldr,These roads in Northern Ireland are closed due to poor weather conditions as of Friday 15 January.,The following is a list of roads in Derrygonnelly.,167,9,17
34833729,business,bullet_points,These roads in Northern Ireland are closed due to poor weather conditions as of Friday 15 January.,,167,0,17
34833729,business,one_sentence,These roads in Northern Ireland are closed due to poor weather conditions as of Friday 15 January.,Derrygonnelly is a town in the north of the county of Dundonald. It is located in the county of Dundonald.,167,20,17
34833729,business,fact_constrained,These roads in Northern Ireland are closed due to poor weather conditions as of Friday 15 January.,.,167,1,17
39806255,entertainment,tldr,A church in West Yorkshire has recruited a new vicar following a video job advertisement sung by a choir of children.,"The new vicar of St Paul's, Shipley, is to take up the post next week.",857,15,21
39806255,entertainment,bullet_points,A church in West Yorkshire has recruited a new vicar following a video job advertisement sung by a choir of children.,A new vicar has been named as the new vicar of a church in Shipley.,857,15,21
39806255,entertainment,one_sentence,A church in West Yorkshire has recruited a new vicar following a video job advertisement sung by a choir of children.,"A new vicar has been named as the new vicar of St Paul's, Shipley.",857,14,21
39806255,entertainment,fact_constrained,A church in West Yorkshire has recruited a new vicar following a video job advertisement sung by a choir of children.,The new vicar of a church in Shipley has been named as the new vicar.,857,15,21
36043765,entertainment,tldr,A seal found tangled in nets on an Aberdeenshire beach has been returned to the sea.,The Scottish SPCA has removed a grey seal from a beach in Drumoak.,813,13,16
36043765,entertainment,bullet_points,A seal found tangled in nets on an Aberdeenshire beach has been returned to the sea.,A seal has been found netting tangled around the neck of a seagull who was rescued by the Scottish SPCA.,813,20,16
36043765,entertainment,one_sentence,A seal found tangled in nets on an Aberdeenshire beach has been returned to the sea.,The Scottish SPCA has rescued a grey seal from a beach in the Scottish Highlands.,813,15,16
36043765,entertainment,fact_constrained,A seal found tangled in nets on an Aberdeenshire beach has been returned to the sea.,The Scottish SPCA has removed a grey seal from a beach in Drumoak.,813,13,16
36101502,entertainment,tldr,We go behind the scenes with singer Laura Mvula as she prepares to debut her new material and kick off the 48th series of Later... with Jools Holland.,"Laura's second album, Phenomenal Woman, is due in June.",8387,9,28
36101502,entertainment,bullet_points,We go behind the scenes with singer Laura Mvula as she prepares to debut her new material and kick off the 48th series of Later... with Jools Holland.,It's a big day for the singer.,8387,7,28
36101502,entertainment,one_sentence,We go behind the scenes with singer Laura Mvula as she prepares to debut her new material and kick off the 48th series of Later... with Jools Holland.,"The singer's latest album, Phenomenal Woman, is set to be released on BBC Radio 1.",8387,15,28
36101502,entertainment,fact_constrained,We go behind the scenes with singer Laura Mvula as she prepares to debut her new material and kick off the 48th series of Later... with Jools Holland.,It's a long day for the singer.,8387,7,28
35714830,business,tldr,"League Two Exeter City made a profit of over £1.6m last year, according to the club's latest accounts.","Exeter City have declared a total profit of £1.642m for 2014-15, mainly due to the sale of midfielder Matt Grimes.",1126,20,18
35714830,business,bullet_points,"League Two Exeter City made a profit of over £1.6m last year, according to the club's latest accounts.",Exeter City have declared a profit of £1.5bn (£1.2bn) for the 2014-15 season.,1126,13,18
35714830,business,one_sentence,"League Two Exeter City made a profit of over £1.6m last year, according to the club's latest accounts.",Exeter City have declared a total profit of £1.642m for the 2014-15 season.,1126,13,18
35714830,business,fact_constrained,"League Two Exeter City made a profit of over £1.6m last year, according to the club's latest accounts.",Exeter City have declared a total profit of £1.642m for the 2014-15 season.,1126,13,18
